WS_ID,Name,Primary_MIC,Primary_Ticker,Yahoo_Symbol,HKEX_Code_Norm,Prior_HKEX_ISIN_Norm,Current_HKEX_Stock_Code,Current_HKEX_Category,Current_HKEX_Sub_Category,Current_HKEX_ISIN,Current_HKEX_ISIN_Norm,Current_ISIN_Match_v0_26,Identity_Match_Status_v0_26,Semantics_Status_v0_26,Instrument_Decision_v0_26,Strict_Security_Type_Semantics_v0_27,Instrument_Decision_v0_27,Eligibility_Promotion_v0_27,Reason_v0_27
WS:XHKG:291,CHINA RES BEER,XHKG,291,0291.HK,00291,HK0291001490,00291,Equity,Equity Securities (Main Board),HK0291001490,HK0291001490,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:3,HK & CHINA GAS,XHKG,3,0003.HK,00003,HK0003000038,00003,Equity,Equity Securities (Main Board),HK0003000038,HK0003000038,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:300,MIDEA GROUP,XHKG,300,0300.HK,00300,CNE100006M58,00300,Equity,Equity Securities (Main Board),CNE100006M58,CNE100006M58,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:316,OOIL,XHKG,316,0316.HK,00316,BMG677491539,00316,Equity,Equity Securities (Main Board),BMG677491539,BMG677491539,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:322,TINGYI,XHKG,322,0322.HK,00322,KYG8878S1030,00322,Equity,Equity Securities (Main Board),KYG8878S1030,KYG8878S1030,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:3690,MEITUAN - W,XHKG,3690,3690.HK,03690,KYG596691041,03690,Equity,Equity Securities (Main Board),KYG596691041,KYG596691041,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:3692,HANSOH PHARMA,XHKG,3692,3692.HK,03692,KYG549581067,03692,Equity,Equity Securities (Main Board),KYG549581067,KYG549581067,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:3750,CATL,XHKG,3750,3750.HK,03750,CNE100006WS8,03750,Equity,Equity Securities (Main Board),CNE100006WS8,CNE100006WS8,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:386,SINOPEC CORP,XHKG,386,0386.HK,00386,CNE1000002Q2,00386,Equity,Equity Securities (Main Board),CNE1000002Q2,CNE1000002Q2,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:388,HKEX,XHKG,388,0388.HK,00388,HK0388045442,00388,Equity,Equity Securities (Main Board),HK0388045442,HK0388045442,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:3968,CM BANK,XHKG,3968,3968.HK,03968,CNE1000002M1,03968,Equity,Equity Securities (Main Board),CNE1000002M1,CNE1000002M1,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:3988,BANK OF CHINA,XHKG,3988,3988.HK,03988,CNE1000001Z5,03988,Equity,Equity Securities (Main Board),CNE1000001Z5,CNE1000001Z5,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:3993,CMOC,XHKG,3993,3993.HK,03993,CNE100000114,03993,Equity,Equity Securities (Main Board),CNE100000114,CNE100000114,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:5,HSBC HOLDINGS,XHKG,5,0005.HK,00005,GB0005405286,00005,Equity,Equity Securities (Main Board),GB0005405286,GB0005405286,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:6,POWER ASSETS,XHKG,6,0006.HK,00006,HK0006000050,00006,Equity,Equity Securities (Main Board),HK0006000050,HK0006000050,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:6160,BEONE MEDICINES,XHKG,6160,6160.HK,06160,CH1391448177,06160,Equity,Equity Securities (Main Board),CH1391448177,CH1391448177,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:6181,LAOPU GOLD,XHKG,6181,6181.HK,06181,CNE100006JG0,06181,Equity,Equity Securities (Main Board),CNE100006JG0,CNE100006JG0,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:66,MTR CORPORATION,XHKG,66,0066.HK,00066,HK0066009694,00066,Equity,Equity Securities (Main Board),HK0066009694,HK0066009694,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:6618,JD HEALTH,XHKG,6618,6618.HK,06618,KYG5074A1004,06618,Equity,Equity Securities (Main Board),KYG5074A1004,KYG5074A1004,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:669,TECHTRONIC IND,XHKG,669,0669.HK,00669,HK0669013440,00669,Equity,Equity Securities (Main Board),HK0669013440,HK0669013440,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:6690,HAIER SMARTHOME,XHKG,6690,6690.HK,06690,CNE1000048K8,06690,Equity,Equity Securities (Main Board),CNE1000048K8,CNE1000048K8,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:688,CHINA OVERSEAS,XHKG,688,0688.HK,00688,HK0688002218,00688,Equity,Equity Securities (Main Board),HK0688002218,HK0688002218,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:700,TENCENT,XHKG,700,0700.HK,00700,KYG875721634,00700,Equity,Equity Securities (Main Board),KYG875721634,KYG875721634,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:728,CHINA TELECOM,XHKG,728,0728.HK,00728,CNE1000002V2,00728,Equity,Equity Securities (Main Board),CNE1000002V2,CNE1000002V2,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:762,CHINA UNICOM,XHKG,762,0762.HK,00762,HK0000049939,00762,Equity,Equity Securities (Main Board),HK0000049939,HK0000049939,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:836,CHINA RES POWER,XHKG,836,0836.HK,00836,HK0836012952,00836,Equity,Equity Securities (Main Board),HK0836012952,HK0836012952,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:857,PETROCHINA,XHKG,857,0857.HK,00857,CNE1000003W8,00857,Equity,Equity Securities (Main Board),CNE1000003W8,CNE1000003W8,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:883,CNOOC,XHKG,883,0883.HK,00883,HK0883013259,00883,Equity,Equity Securities (Main Board),HK0883013259,HK0883013259,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:939,CCB,XHKG,939,0939.HK,00939,CNE1000002H1,00939,Equity,Equity Securities (Main Board),CNE1000002H1,CNE1000002H1,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:941,CHINA MOBILE,XHKG,941,0941.HK,00941,HK0941009539,00941,Equity,Equity Securities (Main Board),HK0941009539,HK0941009539,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:9618,JD - SW,XHKG,9618,9618.HK,09618,KYG8208B1014,09618,Equity,Equity Securities (Main Board),KYG8208B1014,KYG8208B1014,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:9633,NONGFU SPRING,XHKG,9633,9633.HK,09633,CNE100004272,09633,Equity,Equity Securities (Main Board),CNE100004272,CNE100004272,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:981,SMIC,XHKG,981,0981.HK,00981,KYG8020E1199,00981,Equity,Equity Securities (Main Board),KYG8020E1199,KYG8020E1199,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:9888,BIDU - SW,XHKG,9888,9888.HK,09888,KYG070341048,09888,Equity,Equity Securities (Main Board),KYG070341048,KYG070341048,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:9901,NEW ORIENTAL - S,XHKG,9901,9901.HK,09901,KYG6470A1168,09901,Equity,Equity Securities (Main Board),KYG6470A1168,KYG6470A1168,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:992,LENOVO GROUP,XHKG,992,0992.HK,00992,HK0992009065,00992,Equity,Equity Securities (Main Board),HK0992009065,HK0992009065,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:9961,TRIP.COM - S,XHKG,9961,9961.HK,09961,KYG9066F1019,09961,Equity,Equity Securities (Main Board),KYG9066F1019,KYG9066F1019,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:9988,BABA - W,XHKG,9988,9988.HK,09988,KYG017191142,09988,Equity,Equity Securities (Main Board),KYG017191142,KYG017191142,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:9992,POP MART,XHKG,9992,9992.HK,09992,KYG7170M1033,09992,Equity,Equity Securities (Main Board),KYG7170M1033,KYG7170M1033,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
WS:XHKG:9999,NTES,XHKG,9999,9999.HK,09999,KYG6427A1022,09999,Equity,Equity Securities (Main Board),KYG6427A1022,KYG6427A1022,True,EXACT_STOCK_CODE_AND_ISIN_COMPATIBLE,IDENTITY_AND_CATEGORY_MATERIALIZED_SEMANTICS_NOT_PROMOTED,UNCHANGED_NOT_VERIFIED,HKEX_EQUITY_MAIN_BOARD_IDENTITY_VERIFIED_SUBTYPE_NOT_STRICTLY_PROVEN,UNCHANGED_NOT_VERIFIED,False,"Official Category/Sub-Category proves HKEX equity/Main Board membership, but frozen evidence does not prove strict Common/Ordinary Share subtype for each security."
