WS_ID,Yahoo_Symbol,Name,Primary_MIC,Mapping_Status,Instrument_Type,Share_Class,History_State,History_Source,Unique_Bars,Valid_Bars,Liquidity_Class,Liquidity_Source,Usable20,MedianTurnover20_EUR,Quote_Scale,Eligibility_DryRun,In_v0_50_147,Universe_Write,Scalable_Universe_Raw,Scalable_QA,Scalable_Live_Check,Bar_Unique,Bar_Valid,Bar_First,Bar_Last,Bar_Future,Bar_Dups,Bar_Dup_Source,Bar_QA_Status,Eligibility_DryRun_Unchanged
WS:XTKS:8304,8304.T,"AOZORA BANK, LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,24806402.87,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8306,8306.T,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,714298510.7,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8308,8308.T,"RESONA HOLDINGS, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,115206792.72,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8309,8309.T,"SUMITOMO MITSUI TRUST GROUP, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,77723643.99,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8316,8316.T,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,396450716.75,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8331,8331.T,"THE CHIBA BANK, LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,35795545.42,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8354,8354.T,"FUKUOKA FINANCIAL GROUP, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,25237507.48,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8411,8411.T,"MIZUHO FINANCIAL GROUP, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,372023851.21,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8591,8591.T,ORIX CORP.,XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,109138446.28,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8601,8601.T,DAIWA SECURITIES GROUP INC.,XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,40451142.09,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8604,8604.T,"NOMURA HOLDINGS, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,73471305.75,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8630,8630.T,"SOMPO HOLDINGS, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,83322537.34,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8697,8697.T,"JAPAN EXCHANGE GROUP, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,34082237.93,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8725,8725.T,"MS&AD INSURANCE GROUP HOLDINGS, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,99791093.75,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8750,8750.T,"DAIICHI LIFE GROUP, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,80827855.49,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,172528305.24,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8795,8795.T,"T&D HOLDINGS, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,38153695.25,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8801,8801.T,"MITSUI FUDOSAN CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,75984597.26,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8802,8802.T,"MITSUBISHI ESTATE CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,79463778.26,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:8804,8804.T,"TOKYO TATEMONO CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,LOW_EXCEPTION,v0.38,20,13113117.48,1.0,LOW_LIQUIDITY_EXCEPTION,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION
WS:XTKS:8830,8830.T,"SUMITOMO REALTY & DEVELOPMENT CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,52614781.13,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9001,9001.T,"TOBU RAILWAY CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,LOW_EXCEPTION,v0.38,20,8808431.31,1.0,LOW_LIQUIDITY_EXCEPTION,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION
WS:XTKS:9005,9005.T,TOKYU CORP.,XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,21336416.4,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9007,9007.T,"ODAKYU ELECTRIC RAILWAY CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,LOW_EXCEPTION,v0.38,20,11752045.63,1.0,LOW_LIQUIDITY_EXCEPTION,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION
WS:XTKS:9008,9008.T,KEIO CORP.,XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,LOW_EXCEPTION,v0.38,20,6491905.99,1.0,LOW_LIQUIDITY_EXCEPTION,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION
WS:XTKS:9009,9009.T,"KEISEI ELECTRIC RAILWAY CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,LOW_EXCEPTION,v0.38,20,10347625.74,1.0,LOW_LIQUIDITY_EXCEPTION,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION
WS:XTKS:9020,9020.T,EAST JAPAN RAILWAY CO.,XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,60284351.83,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9021,9021.T,WEST JAPAN RAILWAY CO.,XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,34923977.92,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9022,9022.T,"CENTRAL JAPAN RAILWAY CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,46125443.04,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9064,9064.T,"YAMATO HOLDINGS CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,LOW_EXCEPTION,v0.38,20,12029801.35,1.0,LOW_LIQUIDITY_EXCEPTION,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION
WS:XTKS:9101,9101.T,NIPPON YUSEN K.K.,XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,120995240.44,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9104,9104.T,"MITSUI O.S.K.LINES, LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,128215274.97,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9107,9107.T,"KAWASAKI KISEN KAISHA, LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,85775839.27,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9147,9147.T,"NIPPON EXPRESS HOLDINGS, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,31920017.68,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9201,9201.T,"JAPAN AIRLINES CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,29317215.63,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9202,9202.T,ANA HOLDINGS INC.,XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,30836005.17,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9432,9432.T,"NTT, INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,199856644.91,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9433,9433.T,KDDI CORP.,XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,139190261.94,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9434,9434.T,SOFTBANK CORP.,XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,88876653.67,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9501,9501.T,"TOKYO ELECTRIC POWER COMPANY HOLDINGS, I",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,94962859.91,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9502,9502.T,"CHUBU ELECTRIC POWER CO., INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,41933861.64,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9503,9503.T,"THE KANSAI ELECTRIC POWER CO., INC.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,40704246.4,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9531,9531.T,"TOKYO GAS CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,30148306.01,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9532,9532.T,"OSAKA GAS CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,23979377.05,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9602,9602.T,"TOHO CO., LTD",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,27207671.6,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9735,9735.T,"SECOM CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,41583710.96,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9766,9766.T,KONAMI GROUP CORP.,XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,53767417.52,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9843,9843.T,"NITORI HOLDINGS CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,54468331.76,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9983,9983.T,"FAST RETAILING CO., LTD.",XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,400833635.01,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTKS:9984,9984.T,SOFTBANK GROUP CORP.,XTKS,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,486,486,PREFERRED,v0.38,20,931430664.2,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XTSE:AAUC,AAUC.TO,Allied Gold Corporation,XTSE,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,500,500,PREFERRED,v0.38,20,22637690.91,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XTSE:AAV,AAV.TO,Advantage Energy Ltd.,XTSE,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,500,500,FAIL_LIQ,v0.38,20,3556246.63,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XTSE:ABRA,ABRA.TO,AbraSilver Resource Corp.,XTSE,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,500,500,FAIL_LIQ,v0.38,20,4903313.51,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XTSE:ABX,ABX.TO,Barrick Mining Corporation,XTSE,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,500,500,PREFERRED,v0.38,20,151281898.72,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XTSE:AC,AC.TO,Air Canada Voting and Variable Voting Shares,XTSE,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,500,500,PREFERRED,v0.38,20,40050510.33,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XTSE:ACO.X,ACO-X.TO,ATCO Ltd. Class I Non-voting Shares,XTSE,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,500,500,LOW_EXCEPTION,v0.38,20,11673281.72,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XTSE:AEM,AEM.TO,Agnico Eagle Mines Limited,XTSE,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,500,500,PREFERRED,v0.38,20,206091117.85,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XTSE:AG,AG.TO,First Majestic Silver Corp.,XTSE,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,500,500,PREFERRED,v0.38,20,25075206.86,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XTSE:AGI,AGI.TO,Alamos Gold Inc.,XTSE,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,500,500,PREFERRED,v0.38,20,35526548.4,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XTSE:AIF,AIF.TO,Altus Group Limited,XTSE,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,500,500,FAIL_LIQ,v0.38,20,3738643.36,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XTSE:ALA,ALA.TO,AltaGas Ltd.,XTSE,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,500,500,PREFERRED,v0.38,20,23878043.36,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XTSE:ALS,ALS.TO,Altius Minerals Corporation,XTSE,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,500,500,LOW_EXCEPTION,v0.38,20,9060761.13,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XTSE:AP.UN,AP-UN.TO,Allied Properties Real Estate Investment Trust,XTSE,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,500,500,FAIL_LIQ,v0.38,20,2953391.55,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
