WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes
WS:XLON:RKT.L,RECKITT BENCKISER GRP,,UNKNOWN,GB,RKT.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:RMV.L,RIGHTMOVE GRP,,UNKNOWN,GB,RMV.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:ROR.L,ROTORK,,UNKNOWN,GB,ROR.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:RR.L,ROLLS ROYCE HLDG,,UNKNOWN,GB,RR.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:RS1R.L,RS Group,,ORDINARY_SHARE,GB,RS1R.L,London SE,XLON,GBP,RS1.L,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares,
WS:XLON:RTO.L,RENTOKIL INITIAL,,UNKNOWN,GB,RTO.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:SBRY.L,SAINSBURY (J),,UNKNOWN,GB,SBRY.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:SDLF.L,STANDARD LIFE,,UNKNOWN,GB,SDLF.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:SDR.L,SCHRODERS,,UNKNOWN,GB,SDR.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:SGE.L,SAGE GRP,,UNKNOWN,GB,SGE.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:SGRO.L,SEGRO,,UNKNOWN,GB,SGRO.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:SHCS.L,SHAFTESBURY CAPITAL,,ORDINARY_SHARE,GB,SHCS.L,London SE,XLON,GBP,SHC.L,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares,
WS:XLON:SJP.L,ST.JAMES'S PLACE CAPITAL,,ORDINARY_SHARE,GB,SJP.L,London SE,XLON,GBP,STJ.L,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares,
WS:XLON:SMIN.L,SMITHS GRP,,UNKNOWN,GB,SMIN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:SN.L,SMITH & NEPHEW,,UNKNOWN,GB,SN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:SPX.L,SPIRAX,,UNKNOWN,GB,SPX.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:SRP.L,SERCO GRP,,UNKNOWN,GB,SRP.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:SSE.L,SCOTTISH & SOUTHERN ENERGY,,UNKNOWN,GB,SSE.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:STAN.L,STANDARD CHARTERED,,UNKNOWN,GB,STAN.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:SVT.L,SEVERN TRENT,,UNKNOWN,GB,SVT.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:TBCG.L,TBC BANK GROUP,,UNKNOWN,GB,TBCG.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:TCAPI.L,TP ICAP,,ORDINARY_SHARE,GB,TCAPI.L,London SE,XLON,GBP,TCAP.L,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares,
WS:XLON:TSCO.L,TESCO,,UNKNOWN,GB,TSCO.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:TW.L,TAYLOR WIMPEY,,UNKNOWN,GB,TW.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:ULVR.L,UNILEVER PLC,,UNKNOWN,GB,ULVR.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:UTG.L,UNITE GROUP PLC,,UNKNOWN,GB,UTG.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:UU.L,UNITED UTILITIES GRP,,UNKNOWN,GB,UU.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:VOD.L,VODAFONE GRP,,UNKNOWN,GB,VOD.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:WEIR.L,WEIR GRP,,UNKNOWN,GB,WEIR.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:WISEA.L,WISE GROUP A,,UNKNOWN,GB,WISEa.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:WPP.L,WPP,,UNKNOWN,GB,WPP.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:WTB.L,WHITBREAD,,UNKNOWN,GB,WTB.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XLON:ZEG.L,ZEGONA COMMUNICATIONS,,UNKNOWN,GB,ZEG.L,London SE,XLON,GBP,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:ACS.MC,ACS,,UNKNOWN,ES,ACS.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:ACX.MC,ACERINOX,,UNKNOWN,ES,ACX.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:AENA.MC,AENA SME,,UNKNOWN,ES,AENA.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:AMA.MC,AMADEUS IT GROUP,,ORDINARY_SHARE,ES,AMA.MC,BME Exchange,XMAD,EUR,AMS.MC,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares / acciones ordinarias,
WS:XMAD:ANA.MC,ACCIONA S.A.,,UNKNOWN,ES,ANA.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:BBVA.MC,BCO BILBAO VIZCAYA ARGENTARIA,,UNKNOWN,ES,BBVA.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:BKT.MC,BANKINTER,,UNKNOWN,ES,BKT.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:CABK.MC,CAIXABANK,,UNKNOWN,ES,CABK.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:CLNX.MC,CELLNEX TELECOM,,UNKNOWN,ES,CLNX.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:ELE.MC,ENDESA,,UNKNOWN,ES,ELE.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:ENAG.MC,ENAGAS,,ORDINARY_SHARE,ES,ENAG.MC,BME Exchange,XMAD,EUR,ENG.MC,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares / acciones ordinarias,
WS:XMAD:FER.MC,FERROVIAL,,UNKNOWN,ES,FER.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:GRLS.MC,GRIFOLS,,ORDINARY_SHARE,ES,GRLS.MC,BME Exchange,XMAD,EUR,GRF.MC,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,Class A ordinary shares / acciones clase A,
WS:XMAD:IBE.MC,IBERDROLA,,UNKNOWN,ES,IBE.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:IDR.MC,INDRA SISTEMAS,,UNKNOWN,ES,IDR.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:ITX.MC,Industria de Diseno Textil SA,,UNKNOWN,ES,ITX.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:MAP.MC,MAPFRE,,UNKNOWN,ES,MAP.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:MRL.MC,MERLIN PROPERTIES SOCIMI,,UNKNOWN,ES,MRL.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:NTGY.MC,Naturgy Energy Group,,UNKNOWN,ES,NTGY.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:PUIGB.MC,PUIG BRANDS B,,ORDINARY_SHARE,ES,PUIGb.MC,BME Exchange,XMAD,EUR,PUIG.MC,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,Class B ordinary shares,
WS:XMAD:REDE.MC,Redeia Corporacion,,ORDINARY_SHARE,ES,REDE.MC,BME Exchange,XMAD,EUR,RED.MC,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares / acciones ordinarias,
WS:XMAD:REP.MC,REPSOL,,UNKNOWN,ES,REP.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:SABE.MC,BCO SABADELL,,ORDINARY_SHARE,ES,SABE.MC,BME Exchange,XMAD,EUR,SAB.MC,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares / acciones ordinarias,
WS:XMAD:SAN.MC,BCO SANTANDER,,UNKNOWN,ES,SAN.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:SCYR.MC,SACYR,,UNKNOWN,ES,SCYR.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:TEF.MC,TELEFONICA,,UNKNOWN,ES,TEF.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:UNI.MC,UNICAJA BANCO S.A.,,UNKNOWN,ES,UNI.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMAD:VIS.MC,VISCOFAN,,UNKNOWN,ES,VIS.MC,BME Exchange,XMAD,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMIL:A2.MI,A2A,,ORDINARY_SHARE,IT,A2.MI,Borsa Italiana,XMIL,EUR,A2A.MI,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares / azioni ordinarie,
WS:XMIL:AZMT.MI,AZIMUT HLDG,,ORDINARY_SHARE,IT,AZMT.MI,Borsa Italiana,XMIL,EUR,AZM.MI,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares / azioni ordinarie,
WS:XMIL:BAMI.MI,BANCO BPM,,UNKNOWN,IT,BAMI.MI,Borsa Italiana,XMIL,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMIL:BCU.MI,BRUNELLO CUCINELLI,,ORDINARY_SHARE,IT,BCU.MI,Borsa Italiana,XMIL,EUR,BC.MI,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares / azioni ordinarie,
WS:XMIL:BGN.MI,BCA GENERALI,,UNKNOWN,IT,BGN.MI,Borsa Italiana,XMIL,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMIL:BMED.MI,BANCA MEDIOLANUM,,UNKNOWN,IT,BMED.MI,Borsa Italiana,XMIL,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMIL:BMPS.MI,BANCA MONTE DEI PASCHI,,UNKNOWN,IT,BMPS.MI,Borsa Italiana,XMIL,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMIL:BZU.MI,BUZZI,,UNKNOWN,IT,BZU.MI,Borsa Italiana,XMIL,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMIL:CPRI.MI,DAVIDE CAMPARI,,ORDINARY_SHARE,IT,CPRI.MI,Borsa Italiana,XMIL,EUR,CPR.MI,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares / azioni ordinarie,
WS:XMIL:CRDI.MI,UNICREDIT,,ORDINARY_SHARE,IT,CRDI.MI,Borsa Italiana,XMIL,EUR,UCG.MI,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares / azioni ordinarie,
WS:XMIL:DLG.MI,DE LONGHI,,UNKNOWN,IT,DLG.MI,Borsa Italiana,XMIL,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMIL:EMII.MI,BPER Banca,,ORDINARY_SHARE,IT,EMII.MI,Borsa Italiana,XMIL,EUR,BPE.MI,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares / azioni ordinarie,
WS:XMIL:ENEI.MI,ENEL,,ORDINARY_SHARE,IT,ENEI.MI,Borsa Italiana,XMIL,EUR,ENEL.MI,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares / azioni ordinarie,
WS:XMIL:ENI.MI,ENI,,UNKNOWN,IT,ENI.MI,Borsa Italiana,XMIL,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMIL:FBK.MI,FINECOBANK,,UNKNOWN,IT,FBK.MI,Borsa Italiana,XMIL,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMIL:GASI.MI,ASSICURAZIONI GENERALI,,ORDINARY_SHARE,IT,GASI.MI,Borsa Italiana,XMIL,EUR,G.MI,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares / azioni ordinarie,
WS:XMIL:HRA.MI,HERA,,ORDINARY_SHARE,IT,HRA.MI,Borsa Italiana,XMIL,EUR,HER.MI,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,EVIDENCE_CANDIDATE_APPLIED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-09-05T06:39:59Z,ordinary shares / azioni ordinarie,
WS:XMIL:IG.MI,ITALGAS,,UNKNOWN,IT,IG.MI,Borsa Italiana,XMIL,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
WS:XMIL:ISP.MI,INTESA SANPAOLO,,UNKNOWN,IT,ISP.MI,Borsa Italiana,XMIL,EUR,,,EU_STOXX600,EU_STOXX600,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,2026-08-22T18:43:59.282000,,
