WS_ID,Name,Primary_Universe_Index,Country,Primary_MIC,Primary_Ticker_Source,Yahoo_Symbol_Before,Yahoo_Status_Before,Yahoo_Symbol_After,Yahoo_Status_After,Remediation_Method,Changed,Detail_Reason,Detail_Result_Name,Detail_Exchange,Detail_Name_Score,Detail_Margin,Detail_Candidate_Count,Canonical_WS_ID_Candidate,Provider_Unresolved,Same_Venue_Duplicate_Review,Needs_Review
WS:US:FSLR,First Solar,US_SP1500,,,FSLR,FSLR,US_SOURCE_DIRECT,FSLR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:FSS,Federal Signal Corporation,US_SP1500,,,FSS,FSS,US_SOURCE_DIRECT,FSS,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:FTDR,"Frontdoor, Inc.",US_SP1500,,,FTDR,FTDR,US_SOURCE_DIRECT,FTDR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:FTI,TechnipFMC,US_SP1500,,,FTI,FTI,US_SOURCE_DIRECT,FTI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:FTNT,Fortinet,US_SP1500,,,FTNT,FTNT,US_SOURCE_DIRECT,FTNT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:FTRE,Fortrea,US_SP1500,,,FTRE,FTRE,US_SOURCE_DIRECT,FTRE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:FTV,Fortive,US_SP1500,,,FTV,FTV,US_SOURCE_DIRECT,FTV,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:FUL,H.B. Fuller Company,US_SP1500,,,FUL,FUL,US_SOURCE_DIRECT,FUL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:FULT,Fulton Financial Corporation,US_SP1500,,,FULT,FULT,US_SOURCE_DIRECT,FULT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:FUN,Six Flags,US_SP1500,,,FUN,FUN,US_SOURCE_DIRECT,FUN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:G,Genpact,US_SP1500,,,G,G,US_SOURCE_DIRECT,G,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GAP,Gap Inc.,US_SP1500,,,GAP,GAP,US_SOURCE_DIRECT,GAP,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GATX,GATX,US_SP1500,,,GATX,GATX,US_SOURCE_DIRECT,GATX,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GBCI,Glacier Bancorp,US_SP1500,,,GBCI,GBCI,US_SOURCE_DIRECT,GBCI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GBX,"The Greenbrier Companies, Inc.",US_SP1500,,,GBX,GBX,US_SOURCE_DIRECT,GBX,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GD,General Dynamics,US_SP1500,,,GD,GD,US_SOURCE_DIRECT,GD,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GDDY,GoDaddy,US_SP1500,,,GDDY,GDDY,US_SOURCE_DIRECT,GDDY,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GE,GE Aerospace,US_SP1500,,,GE,GE,US_SOURCE_DIRECT,GE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GEF,"Greif, Inc.",US_SP1500,,,GEF,GEF,US_SOURCE_DIRECT,GEF,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GEHC,GE HealthCare,US_SP1500,,,GEHC,GEHC,US_SOURCE_DIRECT,GEHC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GEN,Gen Digital,US_SP1500,,,GEN,GEN,US_SOURCE_DIRECT,GEN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GEO,"GEO Group, Inc.",US_SP1500,,,GEO,GEO,US_SOURCE_DIRECT,GEO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GEV,GE Vernova,US_SP1500,,,GEV,GEV,US_SOURCE_DIRECT,GEV,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GFF,Griffon Corporation,US_SP1500,,,GFF,GFF,US_SOURCE_DIRECT,GFF,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GGG,Graco Inc.,US_SP1500,,,GGG,GGG,US_SOURCE_DIRECT,GGG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GHC,Graham Holdings,US_SP1500,,,GHC,GHC,US_SOURCE_DIRECT,GHC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GIII,"G-III Apparel Group, Ltd.",US_SP1500,,,GIII,GIII,US_SOURCE_DIRECT,GIII,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GILD,Gilead Sciences,US_SP1500,,,GILD,GILD,US_SOURCE_DIRECT,GILD,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GIS,General Mills,US_SP1500,,,GIS,GIS,US_SOURCE_DIRECT,GIS,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GKOS,Glaukos Corp.,US_SP1500,,,GKOS,GKOS,US_SOURCE_DIRECT,GKOS,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GL,Globe Life,US_SP1500,,,GL,GL,US_SOURCE_DIRECT,GL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GLPI,Gaming and Leisure Properties,US_SP1500,,,GLPI,GLPI,US_SOURCE_DIRECT,GLPI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GLW,Corning Inc.,US_SP1500,,,GLW,GLW,US_SOURCE_DIRECT,GLW,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GM,General Motors,US_SP1500,,,GM,GM,US_SOURCE_DIRECT,GM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GME,GameStop,US_SP1500,,,GME,GME,US_SOURCE_DIRECT,GME,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GMED,Globus Medical,US_SP1500,,,GMED,GMED,US_SOURCE_DIRECT,GMED,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GNL,"Global Net Lease, Inc.",US_SP1500,,,GNL,GNL,US_SOURCE_DIRECT,GNL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GNRC,Generac,US_SP1500,,,GNRC,GNRC,US_SOURCE_DIRECT,GNRC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GNTX,Gentex,US_SP1500,,,GNTX,GNTX,US_SOURCE_DIRECT,GNTX,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GNW,"Genworth Financial, Inc.",US_SP1500,,,GNW,GNW,US_SOURCE_DIRECT,GNW,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GO,Grocery Outlet,US_SP1500,,,GO,GO,US_SOURCE_DIRECT,GO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GOLF,Acushnet Company,US_SP1500,,,GOLF,GOLF,US_SOURCE_DIRECT,GOLF,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GOOG,Alphabet Inc. (Class C),US_SP1500,,,GOOG,GOOG,US_SOURCE_DIRECT,GOOG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GOOGL,Alphabet Inc. (Class A),US_SP1500,,,GOOGL,GOOGL,US_SOURCE_DIRECT,GOOGL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GPC,Genuine Parts Company,US_SP1500,,,GPC,GPC,US_SOURCE_DIRECT,GPC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GPI,"Group 1 Automotive, Inc.",US_SP1500,,,GPI,GPI,US_SOURCE_DIRECT,GPI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GPK,Graphic Packaging,US_SP1500,,,GPK,GPK,US_SOURCE_DIRECT,GPK,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GPN,Global Payments,US_SP1500,,,GPN,GPN,US_SOURCE_DIRECT,GPN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GPOR,Gulfport Energy Corporation,US_SP1500,,,GPOR,GPOR,US_SOURCE_DIRECT,GPOR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GRBK,"Green Brick Partners, Inc.",US_SP1500,,,GRBK,GRBK,US_SOURCE_DIRECT,GRBK,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GRMN,Garmin,US_SP1500,,,GRMN,GRMN,US_SOURCE_DIRECT,GRMN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GS,Goldman Sachs,US_SP1500,,,GS,GS,US_SOURCE_DIRECT,GS,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GSHD,"Goosehead Insurance, Inc.",US_SP1500,,,GSHD,GSHD,US_SOURCE_DIRECT,GSHD,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GT,Goodyear Tire and Rubber Company,US_SP1500,,,GT,GT,US_SOURCE_DIRECT,GT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GTES,Gates Corporation,US_SP1500,,,GTES,GTES,US_SOURCE_DIRECT,GTES,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GTM,ZoomInfo,US_SP1500,,,GTM,GTM,US_SOURCE_DIRECT,GTM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GTY,Getty Realty Corp.,US_SP1500,,,GTY,GTY,US_SOURCE_DIRECT,GTY,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GVA,"Granite Construction, Inc.",US_SP1500,,,GVA,GVA,US_SOURCE_DIRECT,GVA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GWRE,Guidewire Software,US_SP1500,,,GWRE,GWRE,US_SOURCE_DIRECT,GWRE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GWW,W. W. Grainger,US_SP1500,,,GWW,GWW,US_SOURCE_DIRECT,GWW,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:GXO,GXO Logistics,US_SP1500,,,GXO,GXO,US_SOURCE_DIRECT,GXO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:H,Hyatt,US_SP1500,,,H,H,US_SOURCE_DIRECT,H,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HAE,Haemonetics,US_SP1500,,,HAE,HAE,US_SOURCE_DIRECT,HAE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HAFC,Hanmi Financial Corporation,US_SP1500,,,HAFC,HAFC,US_SOURCE_DIRECT,HAFC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HAL,Halliburton,US_SP1500,,,HAL,HAL,US_SOURCE_DIRECT,HAL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HALO,Halozyme,US_SP1500,,,HALO,HALO,US_SOURCE_DIRECT,HALO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HAS,Hasbro,US_SP1500,,,HAS,HAS,US_SOURCE_DIRECT,HAS,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",US_SP1500,,,HASI,HASI,US_SOURCE_DIRECT,HASI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HAYW,"Hayward Holdings, Inc.",US_SP1500,,,HAYW,HAYW,US_SOURCE_DIRECT,HAYW,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HBAN,Huntington Bancshares,US_SP1500,,,HBAN,HBAN,US_SOURCE_DIRECT,HBAN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HCA,HCA Healthcare,US_SP1500,,,HCA,HCA,US_SOURCE_DIRECT,HCA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HCC,"Warrior Met Coal, Inc.",US_SP1500,,,HCC,HCC,US_SOURCE_DIRECT,HCC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HCI,"HCI Group, Inc.",US_SP1500,,,HCI,HCI,US_SOURCE_DIRECT,HCI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HCSG,"Healthcare Services Group, Inc.",US_SP1500,,,HCSG,HCSG,US_SOURCE_DIRECT,HCSG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HD,Home Depot (The),US_SP1500,,,HD,HD,US_SOURCE_DIRECT,HD,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HE,"Hawaiian Electric Industries, Inc.",US_SP1500,,,HE,HE,US_SOURCE_DIRECT,HE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HFWA,Heritage Financial Corporation,US_SP1500,,,HFWA,HFWA,US_SOURCE_DIRECT,HFWA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HGV,Hilton Grand Vacations,US_SP1500,,,HGV,HGV,US_SOURCE_DIRECT,HGV,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HIG,Hartford (The),US_SP1500,,,HIG,HIG,US_SOURCE_DIRECT,HIG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HII,Huntington Ingalls Industries,US_SP1500,,,HII,HII,US_SOURCE_DIRECT,HII,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HIMS,Hims & Hers Health,US_SP1500,,,HIMS,HIMS,US_SOURCE_DIRECT,HIMS,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HIW,Highwoods Properties,US_SP1500,,,HIW,HIW,US_SOURCE_DIRECT,HIW,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HL,Hecla Mining,US_SP1500,,,HL,HL,US_SOURCE_DIRECT,HL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HLI,Houlihan Lokey,US_SP1500,,,HLI,HLI,US_SOURCE_DIRECT,HLI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HLIT,Harmonic Inc.,US_SP1500,,,HLIT,HLIT,US_SOURCE_DIRECT,HLIT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HLNE,Hamilton Lane,US_SP1500,,,HLNE,HLNE,US_SOURCE_DIRECT,HLNE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HLT,Hilton Worldwide,US_SP1500,,,HLT,HLT,US_SOURCE_DIRECT,HLT,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HLX,"Helix Energy Solutions Group, Inc.",US_SP1500,,,HLX,HLX,US_SOURCE_DIRECT,HLX,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HMN,Horace Mann Educators Corporation,US_SP1500,,,HMN,HMN,US_SOURCE_DIRECT,HMN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HNI,HNI Corporation,US_SP1500,,,HNI,HNI,US_SOURCE_DIRECT,HNI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HOG,Harley-Davidson,US_SP1500,,,HOG,HOG,US_SOURCE_DIRECT,HOG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HOMB,Home BancShares,US_SP1500,,,HOMB,HOMB,US_SOURCE_DIRECT,HOMB,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HON,Honeywell Technologies,US_SP1500,,,HON,HON,US_SOURCE_DIRECT,HON,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HONA,Honeywell Aerospace,US_SP1500,,,HONA,HONA,US_SOURCE_DIRECT,HONA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HOOD,Robinhood Markets,US_SP1500,,,HOOD,HOOD,US_SOURCE_DIRECT,HOOD,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HOPE,"Hope Bancorp, Inc.",US_SP1500,,,HOPE,HOPE,US_SOURCE_DIRECT,HOPE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HP,"Helmerich & Payne, Inc.",US_SP1500,,,HP,HP,US_SOURCE_DIRECT,HP,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HPE,Hewlett Packard Enterprise,US_SP1500,,,HPE,HPE,US_SOURCE_DIRECT,HPE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HPQ,HP Inc.,US_SP1500,,,HPQ,HPQ,US_SOURCE_DIRECT,HPQ,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HQY,HealthEquity,US_SP1500,,,HQY,HQY,US_SOURCE_DIRECT,HQY,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HR,Healthcare Realty Trust,US_SP1500,,,HR,HR,US_SOURCE_DIRECT,HR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HRB,H&R Block,US_SP1500,,,HRB,HRB,US_SOURCE_DIRECT,HRB,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HRL,Hormel Foods,US_SP1500,,,HRL,HRL,US_SOURCE_DIRECT,HRL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HRMY,"Harmony Biosciences Holdings, Inc.",US_SP1500,,,HRMY,HRMY,US_SOURCE_DIRECT,HRMY,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HSIC,Henry Schein,US_SP1500,,,HSIC,HSIC,US_SOURCE_DIRECT,HSIC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HST,Host Hotels & Resorts,US_SP1500,,,HST,HST,US_SOURCE_DIRECT,HST,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HSTM,"HealthStream, Inc.",US_SP1500,,,HSTM,HSTM,US_SOURCE_DIRECT,HSTM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HSY,Hershey Company (The),US_SP1500,,,HSY,HSY,US_SOURCE_DIRECT,HSY,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HTH,Hilltop Holdings Inc.,US_SP1500,,,HTH,HTH,US_SOURCE_DIRECT,HTH,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HTLD,"Heartland Express, Inc.",US_SP1500,,,HTLD,HTLD,US_SOURCE_DIRECT,HTLD,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HTO,H2O America,US_SP1500,,,HTO,HTO,US_SOURCE_DIRECT,HTO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HUBB,Hubbell Incorporated,US_SP1500,,,HUBB,HUBB,US_SOURCE_DIRECT,HUBB,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HUBG,"Hub Group, Inc.",US_SP1500,,,HUBG,HUBG,US_SOURCE_DIRECT,HUBG,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HUM,Humana,US_SP1500,,,HUM,HUM,US_SOURCE_DIRECT,HUM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HWC,Hancock Whitney,US_SP1500,,,HWC,HWC,US_SOURCE_DIRECT,HWC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HWKN,"Hawkins, Inc.",US_SP1500,,,HWKN,HWKN,US_SOURCE_DIRECT,HWKN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HWM,Howmet Aerospace,US_SP1500,,,HWM,HWM,US_SOURCE_DIRECT,HWM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HXL,Hexcel,US_SP1500,,,HXL,HXL,US_SOURCE_DIRECT,HXL,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:HZO,"MarineMax, Inc.",US_SP1500,,,HZO,HZO,US_SOURCE_DIRECT,HZO,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:IART,Integra Lifesciences Holdings,US_SP1500,,,IART,IART,US_SOURCE_DIRECT,IART,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:IBKR,Interactive Brokers,US_SP1500,,,IBKR,IBKR,US_SOURCE_DIRECT,IBKR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:IBM,IBM,US_SP1500,,,IBM,IBM,US_SOURCE_DIRECT,IBM,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:IBOC,Intl Bancshares Corp,US_SP1500,,,IBOC,IBOC,US_SOURCE_DIRECT,IBOC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:IBP,"Installed Building Products, Inc.",US_SP1500,,,IBP,IBP,US_SOURCE_DIRECT,IBP,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ICE,Intercontinental Exchange,US_SP1500,,,ICE,ICE,US_SOURCE_DIRECT,ICE,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ICHR,"Ichor Holdings, Ltd.",US_SP1500,,,ICHR,ICHR,US_SOURCE_DIRECT,ICHR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ICUI,ICU Medical,US_SP1500,,,ICUI,ICUI,US_SOURCE_DIRECT,ICUI,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:IDA,Idacorp,US_SP1500,,,IDA,IDA,US_SOURCE_DIRECT,IDA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:IDCC,InterDigital,US_SP1500,,,IDCC,IDCC,US_SOURCE_DIRECT,IDCC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:IDXX,Idexx Laboratories,US_SP1500,,,IDXX,IDXX,US_SOURCE_DIRECT,IDXX,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:IESC,IES Holdings,US_SP1500,,,IESC,IESC,US_SOURCE_DIRECT,IESC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:IEX,IDEX Corporation,US_SP1500,,,IEX,IEX,US_SOURCE_DIRECT,IEX,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:IFF,International Flavors & Fragrances,US_SP1500,,,IFF,IFF,US_SOURCE_DIRECT,IFF,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:IIPR,"Innovative Industrial Properties, Inc.",US_SP1500,,,IIPR,IIPR,US_SOURCE_DIRECT,IIPR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:ILMN,"Illumina, Inc.",US_SP1500,,,ILMN,ILMN,US_SOURCE_DIRECT,ILMN,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:INCY,Incyte,US_SP1500,,,INCY,INCY,US_SOURCE_DIRECT,INCY,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:INDB,Independent Bank Corp.,US_SP1500,,,INDB,INDB,US_SOURCE_DIRECT,INDB,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:INDV,Indivior,US_SP1500,,,INDV,INDV,US_SOURCE_DIRECT,INDV,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:INGR,Ingredion,US_SP1500,,,INGR,INGR,US_SOURCE_DIRECT,INGR,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:INSP,"Inspire Medical Systems, Inc.",US_SP1500,,,INSP,INSP,US_SOURCE_DIRECT,INSP,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:INSW,"International Seaways, Inc.",US_SP1500,,,INSW,INSW,US_SOURCE_DIRECT,INSW,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:INTC,Intel,US_SP1500,,,INTC,INTC,US_SOURCE_DIRECT,INTC,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:INTU,Intuit,US_SP1500,,,INTU,INTU,US_SOURCE_DIRECT,INTU,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:INVA,"Innoviva, Inc.",US_SP1500,,,INVA,INVA,US_SOURCE_DIRECT,INVA,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:US:INVH,Invitation Homes,US_SP1500,,,INVH,INVH,US_SOURCE_DIRECT,INVH,US_SOURCE_DIRECT,CARRY_FORWARD,False,,,,,,,,False,False,False
