Segment_ID,WS_ID_Candidate,ISIN,Primary_MIC,Primary_Ticker,Security_Name_Official,B3_Type_Official,Instrument_Type_v0_31,Instrument_Gate_v0_31,Instrument_Gate_Reason_v0_31,Identity_Gate_v0_31,Identity_Method_v0_31,Source_Membership_Gate_v0_31,Source_ID,Source_AsOf_Official_Display,Source_AsOf_Official,Source_AsOf_Semantics,Source_Endpoint,Primary_MIC_Evidence_URL,Official_Source_Provides_ISIN,Strict_Ordinary_Identity_Candidate_v0_31,Canonical_Master_Import_v0_31,Needs_Liquidity_Gate
BR_IBRX100,WS:BVMF:FLRY3,,BVMF,FLRY3,FLEURY,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:GGBR4,,BVMF,GGBR4,GERDAU,PN ED N1,PREFERRED_SHARE,FAIL,B3_TYPE_PN_PREFERRED_SHARE_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:GOAU4,,BVMF,GOAU4,GERDAU MET,PN ED N1,PREFERRED_SHARE,FAIL,B3_TYPE_PN_PREFERRED_SHARE_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:GGPS3,,BVMF,GGPS3,GPS,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:GMAT3,,BVMF,GMAT3,GRUPO MATEUS,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:HAPV3,,BVMF,HAPV3,HAPVIDA,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:HYPE3,,BVMF,HYPE3,HYPERA,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:IGTI11,,BVMF,IGTI11,IGUATEMI S.A,UNT N1,UNIT,FAIL,B3_TYPE_UNIT_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:INTB3,,BVMF,INTB3,INTELBRAS,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:IRBR3,,BVMF,IRBR3,IRBBRASIL RE,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:ISAE4,,BVMF,ISAE4,ISA ENERGIA,PN N1,PREFERRED_SHARE,FAIL,B3_TYPE_PN_PREFERRED_SHARE_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:ITSA4,,BVMF,ITSA4,ITAUSA,PN N1,PREFERRED_SHARE,FAIL,B3_TYPE_PN_PREFERRED_SHARE_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:ITUB3,,BVMF,ITUB3,ITAUUNIBANCO,ON N1,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:ITUB4,,BVMF,ITUB4,ITAUUNIBANCO,PN N1,PREFERRED_SHARE,FAIL,B3_TYPE_PN_PREFERRED_SHARE_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:JHSF3,,BVMF,JHSF3,JHSF PART,ON ED NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:KLBN11,,BVMF,KLBN11,KLABIN S/A,UNT N2,UNIT,FAIL,B3_TYPE_UNIT_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:RENT3,,BVMF,RENT3,LOCALIZA,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:LREN3,,BVMF,LREN3,LOJAS RENNER,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:MGLU3,,BVMF,MGLU3,MAGAZ LUIZA,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:POMO4,,BVMF,POMO4,MARCOPOLO,PN ED N2,PREFERRED_SHARE,FAIL,B3_TYPE_PN_PREFERRED_SHARE_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:MBRF3,,BVMF,MBRF3,MARFRIG,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:BEEF3,,BVMF,BEEF3,MINERVA,ON ATZ NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:MOTV3,,BVMF,MOTV3,MOTIVA SA,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:MDNE3,,BVMF,MDNE3,MOURA DUBEUX,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:MOVI3,,BVMF,MOVI3,MOVIDA,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:MRVE3,,BVMF,MRVE3,MRV,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:MULT3,,BVMF,MULT3,MULTIPLAN,ON N2,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:NATU3,,BVMF,NATU3,NATURA,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:ORVR3,,BVMF,ORVR3,ORIZON,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:PETR3,,BVMF,PETR3,PETROBRAS,ON EDJ N2,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:PETR4,,BVMF,PETR4,PETROBRAS,PN EDJ N2,PREFERRED_SHARE,FAIL,B3_TYPE_PN_PREFERRED_SHARE_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:RECV3,,BVMF,RECV3,PETRORECSA,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:AUAU3,,BVMF,AUAU3,PETZCOBASI,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:PSSA3,,BVMF,PSSA3,PORTO SEGURO,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:PRIO3,,BVMF,PRIO3,PRIO,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:RADL3,,BVMF,RADL3,RAIADROGASIL,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:RAPT4,,BVMF,RAPT4,RANDON PART,PN N1,PREFERRED_SHARE,FAIL,B3_TYPE_PN_PREFERRED_SHARE_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:RDOR3,,BVMF,RDOR3,REDE D OR,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
