Research_Partial_Rank_v0_16,WS_ID,Name,Country,Primary_Ticker,Primary_MIC,Primary_Currency,Primary_Universe_Index,AsOf,Bars,Close_Tech,EMA20,EMA50,SMA200,ATR14_Wilder_DEV,R5,R20,R60,High20,High60,High252,Low20,Low60,Dist_EMA20,Dist_EMA50,Dist_SMA200,Dist_High252,Range20_Pct,MedianVolume20_Tech,MedianTurnover20_Native,P0_Core_Feature_Complete_v0_17,Obs_Close_Above_EMA20,Obs_Close_Above_EMA50,Obs_Close_Above_SMA200,Obs_R20_Positive,Obs_R60_Positive,Obs_R20_Warning_18pct,Obs_R60_Warning_30pct,P0_Dry_Run_Status_v0_17,P0_PASS_v0_17,P0_FAIL_NO_PRICE_SETUP_v0_17,P0_MULTI_LANE_v0_17,P0_DATA_ERROR_v0_17
387,WS:US:BDX,Becton Dickinson,,BDX,,USD,US_SP1500,2026-08-21,501,192.0,177.24541147193983,166.35556223056014,146.73594180460995,4.58100171004464,0.0468920740988121,0.2279355285912485,0.3039934313837962,192.3000030517578,192.3000030517578,192.3000030517578,157.08999633789062,140.11000061035156,0.0832438391805476,0.1541543752766019,0.3084728774608103,-0.0015600782475134,0.1833854516347249,1998650.0,336507123.9425659,True,True,True,True,True,True,True,True,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
388,WS:XSHG:688082,"ACM Research (Shanghai) ,Inc.",China,688082,XSHG,CNY,CN_CSI300,2026-08-21,485,301.1000061035156,305.3360669580741,303.38828183073144,217.6842007446289,26.050656148478996,-0.014079855530142,0.0037001763567956,0.234623585677711,338.9200134277344,459.989990234375,459.989990234375,245.0,210.3300018310547,-0.0138734375429685,-0.0075423998363012,0.3831964151442668,-0.3454205254551331,0.3119229874590088,7384850.5,2279660633.8578644,True,False,False,True,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
389,WS:ISIN:TW0003443008,GLOBAL UNICHIP CORP.,Taiwan,3443,XTAI,TWD,TW_TW50,2026-08-21,486,5600.0,4964.378467797498,4621.421601627138,3307.3,363.2078121247062,0.0247026532479415,0.375921375921376,0.2200435729847494,5990.0,5990.0,5990.0,3175.0,3175.0,0.1280364775420723,0.2117483499078114,0.69322408006531,-0.0651085141903171,0.5026785714285714,2383355.5,10879967120.0,True,True,True,True,True,True,True,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
390,WS:XSHG:600489,Zhongjin Gold Co Ltd,China,600489,XSHG,CNY,CN_CSI300,2026-08-21,485,27.18000030517578,24.436456203805825,23.265700416880343,24.879100027084352,1.2252163172701465,0.1199011039359596,0.2724718880393528,0.2139348390398752,27.399999618530277,27.399999618530277,41.47999954223633,20.8700008392334,17.559999465942383,0.1122725848006827,0.1682433719233929,0.0924832600691576,-0.3447444405706853,0.240250136349461,92959135.0,2277506579.513808,True,True,True,True,True,True,True,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
391,WS:US:ARES,Ares Management,,ARES,,USD,US_SP1500,2026-08-21,501,141.25,137.58815954711892,131.15796536471703,133.7205504989624,5.080210577938422,-0.0192334688951999,0.1165125098005845,0.1158950699694667,149.8699951171875,149.8699951171875,186.8500061035156,121.29000091552734,105.79000091552734,0.0266145027663302,0.0769456479994912,0.0563073474715916,-0.244046050917724,0.2023362421356471,2378650.0,332669504.04281616,True,True,True,True,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
392,WS:US:AJG,Arthur J. Gallagher & Co.,,AJG,,USD,US_SP1500,2026-08-21,501,263.8099975585937,253.07932917306388,244.3471470456544,233.3345502471924,7.803066433675182,0.0501572011782085,0.0647374299130025,0.3005175726934406,269.989990234375,269.989990234375,313.54998779296875,240.82000732421875,199.69000244140625,0.0424004142123828,0.0796524565490544,0.1306083787382363,-0.1586349614761184,0.1105719388200116,1314150.0,336099769.21691895,True,True,True,True,True,True,False,True,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
393,WS:US:AWK,American Water Works,,AWK,,USD,US_SP1500,2026-08-21,501,135.38999938964844,135.36414279739864,133.30357349651382,131.11700031280515,3.068737525079369,-0.0059471187719744,0.0054210285733451,0.0937954493847792,141.25,141.25,147.83999633789062,129.74000549316406,120.56999969482422,0.0001910150776671,0.0156516876360346,0.0325892070948021,-0.0842126437813723,0.0850136240396198,2488100.0,331830625.0289917,True,True,True,True,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
394,WS:US:CARR,Carrier Global,,CARR,,USD,US_SP1500,2026-08-21,501,60.369998931884766,63.27725816455197,65.12369578472735,61.25829998016357,1.7917281912414451,-0.0383880199788545,-0.1235481803261965,-0.0641761442760916,69.86000061035156,76.76000213623047,76.76000213623047,59.06999969482422,59.06999969482422,-0.0459447725296013,-0.0729948875837204,-0.0145009092411387,-0.2135227038589369,0.1787311761873916,5363400.0,332471749.7571945,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
395,WS:XTKS:6098,"RECRUIT HOLDINGS CO., LTD.",Japan,6098,XTKS,JPY,JP_N225,2026-08-21,488,15900.0,14694.580227227036,13006.98544672272,9167.485,597.983655788105,-0.0337283500455788,0.2869283690813435,0.6049258100333097,16980.0,16980.0,16980.0,11905.0,9933.0,0.0820315894794658,0.2224200653661998,0.7343906207645825,-0.0636042402826855,0.3191823899371069,3926900.0,52461406500.0,True,True,True,True,True,True,True,True,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
396,WS:US:O,Realty Income,,O,,USD,US_SP1500,2026-08-21,501,62.59999847412109,63.024216362387904,63.08450718742583,61.59234983444214,1.0082373413072452,-0.0022314823175044,-0.0457317083808086,0.0065926974829684,66.56999969482422,67.1500015258789,67.94000244140625,61.27000045776367,59.47999954223633,-0.0067310299556533,-0.0076803122494917,0.0163599642226262,-0.078598819184479,0.0846645266173859,5256950.0,329456261.0481262,True,False,False,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
397,WS:US:GD,General Dynamics,,GD,,USD,US_SP1500,2026-08-21,501,384.2900085449219,386.9229503073386,375.92696403181776,353.14575042724607,7.17885220219088,-0.0290312554192064,-0.0063606760312298,0.121392529128796,400.0,400.0,400.0,374.0400085449219,335.0199890136719,-0.0068048218910906,0.0222464609173294,0.0881909468824035,-0.0392749786376953,0.0675531262271772,847300.0,328984015.82336426,True,False,True,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
398,WS:US:AME,Ametek,,AME,,USD,US_SP1500,2026-08-21,501,239.5500030517578,246.7254927465741,241.6223932641276,223.8845497131348,5.380707192856544,-0.059813927689304,-0.010001232205384,0.058176508016964,261.1600036621094,261.1600036621094,261.1600036621094,233.9900054931641,220.1000061035156,-0.0290828872806696,-0.0085769790803468,0.0699711228787127,-0.0827462103971736,0.1134209886153701,1305100.0,325675862.5450134,True,False,False,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
399,WS:XTKS:5706,"MITSUI KINZOKU CO., LTD.",Japan,5706,XTKS,JPY,JP_N225,2026-08-21,488,28210.0,30586.222538838152,34178.10642087317,30733.7,2680.644966583884,-0.0396595744680851,-0.1678466076696165,-0.4554054054054054,35440.0,55230.0,57700.0,24780.0,24780.0,-0.0776893104671831,-0.1746178195884,-0.0821150723798306,-0.5110918544194107,0.3778801843317972,1612200.0,52068563000.0,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
400,WS:US:KMI,Kinder Morgan,,KMI,,USD,US_SP1500,2026-08-21,501,30.979999542236328,31.871159367334148,31.98368881281893,30.830450134277346,0.7789872397160511,-0.0560633811607884,-0.0572124477539722,-0.0384854634229506,33.060001373291016,33.34000015258789,34.810001373291016,30.68000030517578,30.68000030517578,-0.027961324369367,-0.0313812855188961,0.0048507046542507,-0.1100259029002328,0.0768237928754801,10106100.0,323502409.9799156,True,False,False,True,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
401,WS:XSHG:601600,Aluminum Corporation of China Limited,China,601600,XSHG,CNY,CN_CSI300,2026-08-21,485,9.420000076293944,9.448660306330272,9.609089196908604,11.292100014686584,0.3739184965066635,0.0172786008053296,-0.0021185916290626,-0.1663716887352244,10.399999618530272,12.130000114440918,15.850000381469728,9.09000015258789,7.809999942779541,-0.0030332585898051,-0.0196781522930905,-0.1657884659149114,-0.405678242928821,0.1390657595894381,226143079.0,2183047686.7493687,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
402,WS:US:CRS,Carpenter Technology,,CRS,,USD,US_SP1500,2026-08-21,501,492.3800048828125,536.6837602873678,538.359779762169,424.6278498840332,24.6413270430233,-0.0958703233588824,-0.1843827081920201,0.0682779739442878,611.0900268554688,625.989990234375,625.989990234375,472.2900085449219,452.75,-0.0825509521302317,-0.0854071507713093,0.1595565505589955,-0.2134378942729388,0.2818961309031661,601900.0,323278538.2293701,True,False,False,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
403,WS:US:HAL,Halliburton,,HAL,,USD,US_SP1500,2026-08-21,501,35.34000015258789,33.94645662654696,34.60534210424807,34.36204997062683,0.9676263153538583,0.0267287051883875,0.0593525031777708,-0.1075757193353718,36.08000183105469,41.459999084472656,43.59000015258789,30.979999542236328,30.979999542236328,0.0410512219691037,0.0212296138014378,0.028460181589778,-0.1892635919045805,0.1443124580305044,9851050.0,323893862.46032715,True,True,True,True,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
404,WS:XSHG:600111,"China Northern Rare Earth (Group) High-Tech Co.,Ltd",China,600111,XSHG,CNY,CN_CSI300,2026-08-21,485,40.16999816894531,41.42599308610105,43.23735553452538,48.181850090026856,1.530623836689678,-0.0583685346313438,0.0292082865821954,-0.21204396764137,45.09999847412109,54.150001525878906,63.56999969482422,38.11000061035156,36.68999862670898,-0.0303190056191348,-0.0709422981044887,-0.1662836089961583,-0.368098185279433,0.1740104103159599,54128218.0,2184431176.032221,True,False,False,False,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
405,WS:US:FOXA,Fox Corporation (Class A),,FOXA,,USD,US_SP1500,2026-08-21,501,68.54000091552734,63.90369160423488,61.10779790433112,63.32009992599488,1.942241966060047,-0.0072421783512396,0.2391972376378397,0.0467317868313721,70.94999694824219,70.94999694824219,76.38999938964844,55.75,48.34000015258789,0.0725515098565168,0.1216244614612345,0.0824367143392572,-0.1027621224877878,0.2217682629881423,5266650.0,323082466.6503906,True,True,True,True,True,True,True,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
406,WS:US:IQV,IQVIA,,IQV,,USD,US_SP1500,2026-08-21,501,259.82000732421875,237.85211683639108,219.11987651792228,199.5229496765137,8.296661173789502,0.0978619255629522,0.2488344316898751,0.5687719779268094,260.3999938964844,260.3999938964844,260.3999938964844,206.8699951171875,162.22000122070312,0.09235944914015,0.1857436735227784,0.3022061258891002,-0.0022272910363284,0.2060272391282746,1314500.0,323233937.5778198,True,True,True,True,True,True,True,True,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
407,WS:US:NVT,nVent Electric plc,,NVT,,USD,US_SP1500,2026-08-21,501,151.97999572753906,160.93350873834987,159.4542309732584,133.2995503997803,8.395443132254725,-0.1132505031287239,0.0012517455024065,-0.0942789453903589,177.3800048828125,184.63999938964844,184.63999938964844,130.97000122070312,130.97000122070312,-0.0556348586506473,-0.0468738596655539,0.140138847218419,-0.1768847691186702,0.3053691601973101,1984900.0,320870281.86416626,True,False,False,True,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
408,WS:ISIN:TW0003017000,"ASIA VITAL COMPONENTS CO., LTD.",Taiwan,3017,XTAI,TWD,TW_TW50,2026-08-21,486,2865.0,2811.725229769327,2618.1240391827246,2028.975,186.6844198887314,-0.1143740340030912,0.2037815126050419,0.1104651162790697,3320.0,3320.0,3320.0,2020.0,2015.0,0.0189473600288614,0.0942949826373926,0.4120430266513881,-0.1370481927710843,0.4537521815008726,3823925.0,10347472395.0,True,True,True,True,True,True,True,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
409,WS:US:FITB,Fifth Third Bancorp,,FITB,,USD,US_SP1500,2026-08-21,501,54.81999969482422,56.66587066447338,55.80693411478332,50.30030004501343,1.1439515859045295,-0.0558043679268198,-0.0451140943994383,0.0988174056021073,58.630001068115234,59.5,59.5,54.040000915527344,48.2400016784668,-0.0325746511613458,-0.0176847991313978,0.0898543278224213,-0.0786554673138786,0.0837285694662499,5590750.0,320572231.1885834,True,False,False,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
410,WS:US:EQT,EQT Corporation,,EQT,,USD,US_SP1500,2026-08-21,501,53.720001220703125,53.10219777477055,53.08161635794518,56.336900043487546,1.3027656736558852,-0.0128628623997573,0.0130115492605975,-0.0262823454117563,55.150001525878906,55.720001220703125,68.23999786376953,51.08000183105469,47.93999862670898,0.0116342349624198,0.012026477461672,-0.0464508842475248,-0.2127783865417655,0.0757632092766164,6076000.0,319822523.4407425,True,True,True,False,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
411,WS:XSHE:002837,"SHENZHEN ENVICOOL TECHNOLOGY CO.,LTD.",China,002837,XSHE,CNY,CN_CSI300,2026-08-21,485,54.119998931884766,55.959241234655465,59.85684083439018,58.36886217410747,3.699195753778567,-0.0520231426303209,-0.0780238802645177,-0.0621123587529249,61.380001068115234,89.69000244140625,89.69000244140625,45.81999969482422,45.81999969482422,-0.0328675346947281,-0.0958427110842337,-0.0727933196564436,-0.396588276745327,0.2875092697779757,39769444.0,2158734665.9082413,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
412,WS:US:DHI,D. R. Horton,,DHI,,USD,US_SP1500,2026-08-21,501,148.35000610351562,148.52620843470757,149.292298589593,149.7596499633789,4.669926776418488,-0.0030911327372141,0.0108340941414086,0.0036533966162053,154.39999389648438,170.7899932861328,184.5500030517578,142.75999450683594,138.8300018310547,-0.0011863383105844,-0.0063117287025484,-0.0094127080305541,-0.1961527843382898,0.0784630866919296,2141900.0,320331625.93460083,True,False,False,False,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
413,WS:US:MLM,Martin Marietta Materials,,MLM,,USD,US_SP1500,2026-08-21,501,534.9199829101562,544.853951752676,560.1287998823714,605.3863989257812,14.957189561997492,-0.0237439270336187,-0.0441029195005587,-0.0687164308774402,588.0,642.1799926757812,710.969970703125,522.1900024414062,522.1900024414062,-0.0182323516431593,-0.0450053933622214,-0.1163990736175492,-0.2476194425185938,0.1230277418326453,581650.0,317889916.80908203,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
414,WS:US:PAYX,Paychex,,PAYX,,USD,US_SP1500,2026-08-21,501,124.4800033569336,119.43473405481232,112.8549625091639,103.3871499633789,3.470760613239081,0.0201606849823412,0.0962571555387252,0.3182251716048205,125.9000015258789,125.9000015258789,141.19000244140625,113.69000244140624,93.0199966430664,0.042242898115433,0.1030086811364252,0.2040181337915403,-0.1183511494831746,0.0980880362724745,2667250.0,321800666.47720337,True,True,True,True,True,True,False,True,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
415,WS:US:NRG,NRG Energy,,NRG,,USD,US_SP1500,2026-08-21,501,113.11000061035156,122.81209323660006,129.6591766323949,149.42200004577637,6.310813295929505,-0.1040082182794953,-0.1979720514118301,-0.1803623144177423,142.02000427246094,150.97000122070312,189.9600067138672,112.5,112.5,-0.0789994891427933,-0.1276359795879543,-0.2430164194315455,-0.4045588723276536,0.2609849183376216,2625150.0,319407418.63212585,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
416,WS:US:OKE,Oneok,,OKE,,USD,US_SP1500,2026-08-21,501,93.33000183105467,92.39388033885623,90.79791133832168,83.59754970550537,2.4425582204148544,-0.0174754823670544,0.0018247977915704,0.0580433374869322,97.9000015258789,97.9000015258789,97.9000015258789,83.4800033569336,83.08000183105469,0.010131856014329,0.0278871006547518,0.1164203037030926,-0.0466802821613459,0.1545054954038069,3447450.0,319081196.52557373,True,True,True,True,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
417,WS:US:KMB,Kimberly-Clark,,KMB,,USD,US_SP1500,2026-08-21,501,109.30999755859376,109.2688096757242,107.75344093952404,102.93110000610352,2.712812504243517,-0.009783511523019,-0.003555144945286,0.0911359275863994,115.47000122070312,116.81999969482422,134.3800048828125,105.7699966430664,93.31999969482422,0.0003769408945861,0.0144455397943468,0.0619724995857615,-0.1865605477993642,0.0887384941385365,2920650.0,318453856.4361572,True,True,True,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
418,WS:US:WAT,Waters Corporation,,WAT,,USD,US_SP1500,2026-08-21,501,410.7000122070313,400.3197200282531,384.0258133050999,358.96445053100587,12.791441734412484,-0.0035664924007404,0.096135422855148,0.2002455461975925,421.739990234375,421.739990234375,421.739990234375,367.6700134277344,345.2099914550781,0.0259300045924431,0.0694593904309741,0.1441244713773033,-0.026177214120028,0.131653214510703,810350.0,321080885.2371216,True,True,True,True,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
419,WS:US:SRE,Sempra,,SRE,,USD,US_SP1500,2026-08-21,501,82.88999938964844,86.95036565418185,89.17696714888983,91.43430027008056,2.037797602730381,-0.0407360736405622,-0.1085179996020374,-0.0917160042806871,93.1500015258789,96.0199966430664,101.04000091552734,82.66999816894531,82.66999816894531,-0.0466975179918421,-0.0704999055276759,-0.0934474355377992,-0.1796318424527023,0.1264326629762573,3678200.0,319335762.9196167,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
420,WS:XSHE:300442,Range Intelligent Computing Technology Group Company Limited,China,300442,XSHE,CNY,CN_CSI300,2026-08-21,485,64.37999725341797,67.97400695849223,72.26058448622338,74.18670021057129,3.8414866608314577,-0.0919605660386495,-0.0064815706567848,-0.2554643651606223,73.11000061035156,93.0,110.9800033569336,57.34000015258789,57.34000015258789,-0.0528732947473422,-0.1090578949621956,-0.1321895020174506,-0.4198955189579586,0.2449518659606099,33935563.0,2145573179.5738757,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
421,WS:US:TRGP,Targa Resources,,TRGP,,USD,US_SP1500,2026-08-21,501,299.1000061035156,279.4339240802294,272.4790128121881,231.79024993896485,9.035410414876504,0.0845208195959605,0.063164327940155,0.1344586119010107,307.94000244140625,307.94000244140625,307.94000244140625,255.0800018310547,252.97000122070312,0.0703782909967645,0.0976992430227152,0.2903908002268207,-0.0287068788329073,0.1767301890059381,1182850.0,315664710.4400635,True,True,True,True,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
422,WS:US:TFC,Truist Financial,,TFC,,USD,US_SP1500,2026-08-21,501,50.41999816894531,51.82616404452149,51.29345938686144,49.378000011444094,0.9510521307425688,-0.0504708169903603,-0.0258887209436099,0.0404457103075073,53.52999877929688,54.220001220703125,56.20000076293945,50.11000061035156,46.59999847412109,-0.0271323548925634,-0.0170287055768335,0.0211024779711554,-0.1028470198492542,0.0678301922480385,6152500.0,318629894.7956085,True,False,False,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
423,WS:US:GIS,General Mills,,GIS,,USD,US_SP1500,2026-08-21,501,39.970001220703125,38.00529493610142,36.977683116714,40.22355001449585,1.1085665020349746,0.0196428684381977,0.1093533881458304,0.1878157327857401,40.09999847412109,40.09999847412109,51.33000183105469,35.38999938964844,31.75,0.0516955936772751,0.0809222712668169,-0.0063034912060558,-0.2213130762734311,0.1178383522798851,8236150.0,313611270.5856323,True,True,True,False,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
424,WS:US:TTD,Trade Desk (The),,TTD,,USD,US_SP1500,2026-08-21,501,13.18000030517578,15.214159223660385,17.31145389257911,26.542175102233887,0.944943494044122,-0.0678925045854265,-0.2377096814761046,-0.4087034650593254,19.549999237060547,23.56999969482422,56.38999938964844,12.829999923706056,12.829999923706056,-0.1337016977790773,-0.2386543390890094,-0.5034317928199297,-0.7662706074156255,0.5098633655353977,19297450.0,314339480.78250885,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
425,WS:US:ADM,Archer Daniels Midland,,ADM,,USD,US_SP1500,2026-08-21,501,80.30000305175781,80.68154752466319,80.02775260878862,70.91840023040771,2.404844859388639,-0.0018644363228611,-0.0654096279906436,0.0094280323221611,84.62999725341797,88.45999908447266,88.45999908447266,75.7699966430664,71.62000274658203,-0.0047290177817764,0.0034019503746416,0.1322872877965393,-0.092245038629524,0.1103362425109847,3846200.0,314244200.0984192,True,False,True,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
426,WS:US:LULU,Lululemon Athletica,,LULU,,USD,US_SP1500,2026-08-21,501,121.06999969482422,119.97305371445348,121.41124433199978,155.26769958496095,4.300110110558795,0.0127143170578452,0.059415479419461,-0.0760835935754253,128.86000061035156,134.3800048828125,225.97999572753903,114.69000244140624,104.44000244140624,0.0091432696460453,-0.0028106510155058,-0.2202499295188185,-0.4642446146392681,0.1170397142534318,2648200.0,313274899.4316101,True,True,False,False,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
427,WS:XSHE:002050,"ZHEJIANG SANHUA INTELLIGENT CONTROLS CO.,LTD.",China,002050,XSHE,CNY,CN_CSI300,2026-08-21,485,36.709999084472656,38.34094884459536,40.49396339370368,46.18609981536865,1.5393339491648912,-0.0415143651243038,0.0473609096589333,-0.2448056238728947,40.45000076293945,49.40999984741211,60.77000045776367,34.90999984741211,34.90999984741211,-0.0425380646351063,-0.0934451456984174,-0.2051721355294602,-0.3959190586153308,0.1509125865892656,56620998.5,2090320086.068333,True,False,False,False,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
428,WS:US:DOCN,DigitalOcean,,DOCN,,USD,US_SP1500,2026-08-21,501,115.63999938964844,124.74701211494022,129.6245617478108,93.84844968795775,10.840823026509504,-0.1099137852567351,-0.0639469116669398,-0.2312192474582632,138.30999755859375,187.5,187.5,106.27999877929688,106.27999877929688,-0.073003854528401,-0.1078851273986932,0.2321993573058125,-0.3832533365885416,0.2769802745447269,2594900.0,311656775.3829956,True,False,False,True,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
429,WS:US:CPRT,Copart,,CPRT,,USD,US_SP1500,2026-08-21,501,33.79999923706055,30.87436005706773,30.38848305595896,34.86530010223389,1.1963486576733395,0.0692818280424774,0.2097350963132536,0.0289193548574395,34.630001068115234,34.630001068115234,50.11000061035156,28.209999084472656,26.809999465942383,0.0947595083617962,0.1122634576664931,-0.0305547596621744,-0.3254839587833041,0.1899408913773958,10475950.0,308592100.99134445,True,True,True,False,True,True,True,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
430,WS:XTKS:6723,RENESAS ELECTRONICS CORP.,Japan,6723,XTKS,JPY,JP_N225,2026-08-21,488,3433.0,3757.3814193647977,3930.684414735552,3062.2275,250.9071182150585,-0.0835557928457021,-0.182424386758752,-0.2326776933392936,4163.0,5284.0,5284.0,3064.0,3064.0,-0.0863317782147429,-0.1266152054511948,0.121079345019271,-0.3503028009084027,0.3201281677832799,13210950.0,49227343450.0,True,False,False,True,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
431,WS:XSHE:002466,"Tianqi Lithium Industries, Inc.",China,002466,XSHE,CNY,CN_CSI300,2026-08-21,485,48.380001068115234,47.805955902835024,51.21715147522099,56.95194995880127,2.0775259395731336,-0.0071824025735468,0.1025524131828214,-0.2486410696271419,49.79999923706055,67.44000244140625,82.48999786376953,43.130001068115234,40.43999862670898,0.0120078169014536,-0.0553945372865645,-0.1505119472974487,-0.4135046390955934,0.1378668462523281,45002480.0,2059780954.9422264,True,True,False,False,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
432,WS:US:ENTG,Entegris,,ENTG,,USD,US_SP1500,2026-08-21,501,143.66000366210938,146.09252784637007,143.81093759267537,123.51350009918212,9.453862308481128,-0.1118941113957669,0.1123500615668242,0.0261428833007812,166.1999969482422,186.94000244140625,186.94000244140625,106.91000366210938,106.91000366210938,-0.0166505722100909,-0.0010495302589118,0.1631117533447719,-0.2315181246071845,0.412710509360586,2445050.0,304656233.2298279,True,False,False,True,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
433,WS:ISIN:TW0002368008,GOLD CIRCUIT ELECTRONICS LTD,Taiwan,2368,XTAI,TWD,TW_TW50,2026-08-21,486,965.0,984.4999570104342,1039.6493276100318,925.1025,74.11436744694869,-0.0492610837438424,0.0710321864594893,-0.2605363984674329,1110.0,1580.0,1580.0,705.0,705.0,-0.0198069658323281,-0.0718024103200617,0.0431276534221884,-0.3892405063291139,0.4196891191709844,9663944.0,9756486295.0,True,False,False,True,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
434,WS:US:IDXX,Idexx Laboratories,,IDXX,,USD,US_SP1500,2026-08-21,501,556.9299926757812,563.089764894066,563.1864597070606,615.1028985595703,18.90737000662751,0.0108355787444434,0.023166492471131,0.0107805995511451,624.1500244140625,624.1500244140625,769.97998046875,538.2000122070312,518.5499877929688,-0.0109392366942481,-0.0111090508719503,-0.0945742671998728,-0.276695489749315,0.1543282160008706,550300.0,304389735.4797363,True,False,False,False,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
