WS_ID,Yahoo_Symbol,Mapping_Status,Instrument_Type_Before,Instrument_Type_After,Verified_Share_Class,Share_Class_After,Class_Bucket,Action,Universe_Write_Fields
WS:XTSE:GRT.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:GWO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:H,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:HBM,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:HPS.A,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:HR.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:HWX,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:IAG,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:IAU,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:IFC,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:IGM,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:IMG,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:IMO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:IPCO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:IVN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:JWEL,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:K,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:KEL,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:KEY,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:KMP.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:KNT,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:KXS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:L,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:LAC,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:LB,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:LIF,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:LNR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:LSPD,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:LUG,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:LUN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:MAU,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:MDA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:MFC,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:MFI,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:MG,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:MRU,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:MTL,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:MX,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:NA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:NFI,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:NG,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:NGEX,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:NPI,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:NTR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:NWC,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:NXE,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:OGC,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:ONEX,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:OR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:OTEX,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:PAAS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:PBH,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:PEY,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:PMZ.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:POU,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:POW,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:PPL,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:PPTA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:PSK,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:PXT,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:QBR.B,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:QSR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:RBA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:RCH,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:RCI.B,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:REI.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:RUS,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:RY,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SAP,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SCR,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SDE,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SEA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SES,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SHOP,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SIA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SII,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SJ,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SKE,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SLF,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SOBO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SPB,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SRU.UN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SSRM,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:STN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SU,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SVM,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:SXGC,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:T,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TD,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TECK.B,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TFII,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TFPM,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TIH,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TKO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TOU,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TPZ,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TRI,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TRP,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TSU,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TVE,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TVK,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:TXG,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:USA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:VET,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:VNP,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:VZLA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:WCN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:WCP,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:WDO,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:WFG,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:WN,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:WPM,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:WSP,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XTSE:X,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:ACPP.WA,ACP.WA,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XWAR:ALEP.WA,ALE.WA,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XWAR:BFT.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:CDR.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:DNP.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:EBP.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:INGP.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:KGH.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:KTY.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:LPPP.WA,LPP.WA,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XWAR:MBK.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:MILP.WA,MIL.WA,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XWAR:PEO.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:PKN.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:PKO.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:PZU.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:TPE.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWAR:ZAB.WA,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWBO:ANDR.VI,,UNMAPPED,UNKNOWN,UNKNOWN,,,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:XWBO:ATSV.VI,ATS.VI,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XWBO:BAWG.VI,BG.VI,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XWBO:ERST.VI,EBS.VI,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XWBO:OMVV.VI,OMV.VI,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XWBO:RBIV.VI,RBI.VI,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XWBO:VERB.VI,VER.VI,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XWBO:VOES.VI,VOE.VI,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:XWBO:WBSV.VI,WIE.VI,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ORDINARY_SHARE,ordinary shares,ordinary shares,ORDINARY_SHARE,APPLY,"Instrument_Type,Share_Class"
WS:BVMF:ABEV3,ABEV3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:ALOS3,ALOS3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON ED NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:ANIM3,ANIM3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:ASAI3,ASAI3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:AUAU3,AUAU3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:AURE3,AURE3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:AXIA3,AXIA3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:AZZA3,AZZA3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:B3SA3,B3SA3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:BBAS3,BBAS3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:BBDC3,BBDC3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON N1,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:BBDC4,,NOT_VERIFIED,PREFERRED_SHARE,PREFERRED_SHARE,,PN N1,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:BBSE3,BBSE3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:BEEF3,BEEF3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON ATZ NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:BPAC11,,NOT_VERIFIED,UNIT,UNIT,,UNT N2,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:BRAP4,,NOT_VERIFIED,PREFERRED_SHARE,PREFERRED_SHARE,,PN N1,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:BRAV3,BRAV3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:CBAV3,CBAV3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:CEAB3,CEAB3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:CMIG4,,NOT_VERIFIED,PREFERRED_SHARE,PREFERRED_SHARE,,PN N1,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:CMIN3,CMIN3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON N2,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:COGN3,COGN3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:CPFE3,CPFE3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:CPLE3,CPLE3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:CSAN3,CSAN3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:CSMG3,CSMG3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:CSNA3,CSNA3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:CURY3,CURY3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:CVCB3,CVCB3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON ATZ NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:CXSE3,CXSE3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:CYRE3,CYRE3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:DIRR3,DIRR3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:ECOR3,ECOR3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:EGIE3,EGIE3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON ED NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:EMBJ3,EMBJ3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:ENEV3,ENEV3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:ENGI11,,NOT_VERIFIED,UNIT,UNIT,,UNT N2,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:EQTL3,EQTL3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:EZTC3,EZTC3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:FLRY3,FLRY3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:GGBR4,,NOT_VERIFIED,PREFERRED_SHARE,PREFERRED_SHARE,,PN ED N1,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:GGPS3,GGPS3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
