Research_Partial_Rank_v0_16,WS_ID,Name,Country,Primary_Ticker,Primary_MIC,Primary_Currency,Primary_Universe_Index,Yahoo_Symbol,Scalable_Tradeability_Status,Yahoo_Symbol_v0_19,Yahoo_Mapping_Status_v0_19,Cache_Status_v0_19,Cache_Reason_v0_19,AsOf,Bars,Bars_Raw,Bars_Used,Excluded_Invalid_Bars,Yahoo_Symbol_Observed,Close_Raw,Close_Tech,EMA20,EMA50,SMA200,ATR14_Wilder_DEV,ATR14_Pct_DEV,R5,R20,R60,High20,High60,High252,Low20,Low60,Dist_EMA20,Dist_EMA50,Dist_SMA200,Dist_High252,Range20_Pct,MedianVolume20_Tech,MedianTurnover20_Native,RVOL20_Current,TrueRange_Current,TrueRange_ATR14_Ratio,Range_Current_Pct,Close_Location_0_1,Gap_Pct,Range5_Pct,Range10_Pct,Range5_to_Range20,TR_Mean5,TR_Mean20,TR_Mean5_to_20,EMA20_Slope5_Pct,EMA50_Slope10_Pct,Consecutive_Close_Above_EMA20,Consecutive_Close_Above_EMA50,Consecutive_Close_Above_SMA200,Days_Since_Cross_Above_EMA20,Days_Since_Cross_Below_EMA20,Days_Since_Cross_Above_EMA50,Days_Since_Cross_Below_EMA50,RecentLow10,PriorLow10,RecentLow10_vs_Prior10_Pct,HigherLow10_Proxy,Distance_Low20_ATR,Distance_Low60_ATR,Distance_High20_ATR,Max_Daily_Return5,Min_Daily_Return5,Max_Daily_Return20,Min_Daily_Return20,Max_TR_Preceding_ATR14_20,Max_Volume_PrecedingMedian20_20,Impulse_Return20_Max,Impulse_Days_Ago,PostImpulse_Min_vs_ImpulseClose,PostImpulse_Latest_vs_ImpulseClose,PostImpulse_Range_Pct,ReturnStd5,ReturnStd20,ReturnStd5_to_20,AsOf_Age_Calendar_Days,Obs_R20_Warning_18pct,Obs_R60_Warning_30pct,HomeMarket_RS_Status,Sector_RS_Status,Feature_Status_v0_19,Core_Feature_Complete_v0_19
1131,WS:US:SARO,StandardAero,,SARO,,USD,US_SP1500,SARO,NOT_VERIFIED,SARO,EXPLICIT,READY,,2026-08-21,329,329,329,0,SARO,25.059999465942383,25.059999465942383,27.578548623275644,27.771635887796997,27.858400020599365,0.9954833819240564,0.0397239985290886,-0.10179212155621875,-0.1268293101126824,-0.08872729214754971,31.639999389648438,31.639999389648438,34.47999954223633,24.9950008392334,24.21500015258789,-0.0913227592842818,-0.09764050028634153,-0.1004508712843436,-0.2732018619882782,0.26516355514874923,2799000.0,82449722.79844284,0.8615229450327786,0.6049995422363281,0.6077444919944253,0.024142041306048252,0.10743582791603877,0.0051526385443489975,0.11452509948315114,0.19972064115837715,0.4319036204613632,0.8270000457763672,1.0442498207092286,0.7919561290560618,-0.03395322163562231,-0.015418647473418812,0,0,0,21,9,22,8,24.9950008392334,28.15999984741211,-0.11239343129717994,False,0.06529353265883348,0.8488331685871936,6.609854110259804,-0.006738013451381808,-0.04431818534848453,0.028919857200068178,-0.04741380346188839,2.1125198835517853,2.336067655804085,0.028919857200068178,19,-0.15137152444173885,-0.15137152444173885,0.22502534357949197,0.014107312179013357,0.024661375517593776,0.5720407675131097,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1132,WS:US:RNR,RenaissanceRe,,RNR,,USD,US_SP1500,RNR,NOT_VERIFIED,RNR,EXPLICIT,READY,,2026-08-21,329,329,329,0,RNR,323.45001220703125,323.45001220703125,320.6072402733837,316.1920271801321,294.8044500732422,7.090737516511519,0.02192220512878799,0.0002784106245270479,-0.01716801516772748,0.11657698282617135,335.9700012207031,335.9700012207031,335.9700012207031,313.2799987792969,275.6000061035156,0.00886683635473573,0.022954358121004548,0.09716801129247621,-0.03726519917904014,0.07014995079636299,260000.0,82652479.31518555,1.8023076923076924,4.03997802734375,0.5697542770320071,0.01249027013409996,0.5643592029127827,0.005432252159415896,0.03270980421386929,0.040779106333635566,0.46628406495710856,6.453997802734375,6.7219970703125,0.9601310050012167,7.528703296388883e-05,0.005849458435179589,2,51,130,1,2,50,62,313.2799987792969,315.0,-0.00546032133556551,False,1.4342673669773338,6.748241066897754,1.7656821994211154,0.015477253225489873,-0.01502964365327586,0.016328625891437687,-0.04284297113010005,2.41347097140528,1.8023076923076924,0.016328625891437687,18,-0.05301580223323232,-0.03228212764061422,0.067885361130772,0.012727598567720579,0.012982410534838664,0.9803725227734641,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1133,WS:US:VSEC,VSE Corporation,,VSEC,,USD,US_SP1500,VSEC,NOT_VERIFIED,VSEC,EXPLICIT,READY,,2026-08-21,329,329,329,0,VSEC,217.5800018310547,217.5800018310547,221.70089033689922,212.33293931681203,195.79664993286133,11.594190296355384,0.05328702177950148,-0.10023986750055969,0.11339680621095649,0.25370209164540203,247.85000610351562,247.85000610351562,247.85000610351562,183.1999969482422,167.9499969482422,-0.018587604675752045,0.024711486268335303,0.1112549775783338,-0.12213033498905201,0.29713212892365226,369500.0,81891858.61740112,0.6745577523413111,7.399993896484375,0.6382501673109982,0.034010450566271624,0.6864873001406284,0.014777857676203876,0.15217391456803384,0.16246900361258385,0.5121422416326264,10.9219970703125,11.81500015258789,0.9244178526667397,0.015357651979338804,0.04623671147955699,0,15,17,14,1,14,22,212.5,183.1999969482422,0.15993451713886042,True,2.9652786442206147,4.28059257388708,2.610790706270904,0.014311721611278694,-0.06904784215146142,0.09307061426714403,-0.07199120037975115,2.18838306743566,2.118568816923479,0.09307061426714403,8,-0.11293529067165675,-0.10023986750055969,0.1461831322175105,0.0334164710087659,0.04310278337649088,0.7752740865220299,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1134,WS:US:INDV,Indivior,,INDV,,USD,US_SP1500,INDV,NOT_VERIFIED,INDV,EXPLICIT,READY,,2026-08-21,329,329,329,0,INDV,36.869998931884766,36.869998931884766,38.77562727638959,38.78288991640453,35.40997499465942,1.442687720874886,0.03912904156954737,-0.05485771550180185,-0.09019130058909652,-0.006467304621920467,41.650001525878906,42.810001373291016,42.810001373291016,35.7599983215332,32.40999984741211,-0.04914500366226593,-0.04932306459479807,0.04123199571435854,-0.13875268046854572,0.1597505661778605,2139350.0,82256536.09848022,1.2227037880457405,1.8199996948242188,1.2615340579183139,0.04936261859368548,0.09340560299474746,-0.0026468628203315525,0.0895036434136358,0.0895036434136358,0.5602712125225627,1.290399932861328,1.5406501770019532,0.8375684189206387,-0.007644051263309026,-0.003881976673887677,0,0,130,4,2,5,1,36.70000076293945,35.7599983215332,0.02628642297335393,True,0.769397697291294,3.0914514762543264,3.313262132081788,0.008955948252872714,-0.03227464412607961,0.061095877869488335,-0.06598349163707917,3.2852200270649847,4.650417600987943,0.061095877869488335,12,-0.04802480331359604,-0.04802480331359604,0.09604960662719199,0.017226389679922526,0.02516836248590976,0.6844461847514528,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1135,WS:US:PARR,"Par Pacific Holdings, Inc.",,PARR,,USD,US_SP1500,PARR,NOT_VERIFIED,PARR,EXPLICIT,READY,,2026-08-21,329,329,329,0,PARR,79.02999877929688,79.02999877929688,76.67547322284837,71.64437067438415,54.187499885559085,4.772133029584581,0.06038381757934071,-0.01606076843163229,0.021191360674281068,0.39999995945405975,87.02999877929688,87.02999877929688,87.02999877929688,64.9800033569336,48.91999816894531,0.03070767557710874,0.1030873470642879,0.45845442115254875,-0.09192232692416258,0.279007918043137,1050250.0,82059993.43299866,0.8494715795487003,7.7100067138671875,1.6156311372858672,0.09363534911020967,0.8472966689451745,0.004278884762545232,0.14715937064975837,0.20346706414561014,0.5274379726635796,5.1300048828125,5.101001358032226,1.005685849256755,0.011099665219071131,0.04502629739893482,1,10,130,0,1,9,10,67.63999938964844,64.9800033569336,0.040935609345902124,True,2.9441751383000208,6.309547622349637,1.6763992014481641,0.09082128513760179,-0.060676785580572434,0.09082128513760179,-0.15759038350668297,3.491818507423763,2.369320210107604,0.09082128513760179,0,0.0,0.0,0.09363534911020967,0.06023352717415458,0.05629694505282053,1.0699253239698985,0,False,True,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1136,WS:XTKS:7832,BANDAI NAMCO HOLDINGS INC.,Japan,7832,XTKS,JPY,JP_N225,7832.T,NOT_VERIFIED,7832.T,EXPLICIT,READY,,2026-08-21,320,320,320,0,7832.T,5484.0,5484.0,5021.920669135852,4538.20780494245,4159.615,194.84886297019673,0.03553042723745382,0.009015639374424955,0.3398485218666014,0.47142473839549237,5624.0,5624.0,5729.0,4043.0,3530.0,0.09201247118538425,0.20840654190130103,0.3183912453436195,-0.04276488043288529,0.2882932166301969,2884650.0,13193457600.0,0.7189087064288562,160.0,0.8211492618485176,0.029175784099197667,0.15,0.004681310767014724,0.07148067104303428,0.08971553610503283,0.24794433902593296,170.6,225.4,0.7568766637089618,0.05491725922823898,0.10284624949758703,41,38,19,40,52,37,65,5132.0,4043.0,0.2693544397724461,True,7.395475539523211,10.028285360325022,0.7185056041174529,0.03638738570628841,-0.01895124195032194,0.10846380757885177,-0.027431947668284495,3.979443032383502,3.3467646646506317,0.10846380757885177,10,0.0,0.12262026612077781,0.2579324462640737,0.02142499067202539,0.04087401965622818,0.52417136489684,0,True,True,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1137,WS:US:HRL,Hormel Foods,,HRL,,USD,US_SP1500,HRL,NOT_VERIFIED,HRL,EXPLICIT,READY,,2026-08-21,329,329,329,0,HRL,23.8799991607666,23.8799991607666,24.594635581677913,24.456137409036607,23.426449966430663,0.5193768003960623,0.02174944801712418,-0.02689493602843085,-0.05649942059856683,0.13931298682436988,26.43000030517578,26.600000381469727,29.350000381469727,23.760000228881836,22.389999389648438,-0.02905659726235954,-0.023558023028490194,0.019360560178168562,-0.1863714190667145,0.1118090523504119,3336900.0,82339647.34592438,1.0659044853764026,0.4099998474121094,0.7894073187317087,0.017169173443092677,0.2926804305957443,0.00041529189840194825,0.0452261290477945,0.05527637107261288,0.40449434188973243,0.494000244140625,0.5350000381469726,0.9233648764804679,-0.012021354942284623,-0.003319066076867716,0,0,54,14,11,5,4,23.760000228881836,24.829999923706055,-0.04309302046363095,False,0.23104407396182847,2.868822346284878,4.909732476430637,0.0133222185148123,-0.021189911913762405,0.02923744712495635,-0.021189911913762405,1.498869512021478,1.5847236981934112,0.02923744712495635,19,-0.08330134893849639,-0.08330134893849639,0.10249520746608763,0.013626157359807992,0.012808391460121854,1.063846104503614,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1138,WS:US:APPF,AppFolio,,APPF,,USD,US_SP1500,APPF,NOT_VERIFIED,APPF,EXPLICIT,READY,,2026-08-21,329,329,329,0,APPF,224.39999389648438,224.39999389648438,198.87237070847962,184.82483038381565,188.96742530822755,9.336410487539204,0.041606108473630735,0.09886874550132485,0.3595879415168206,0.3765181451071302,224.44000244140625,224.44000244140625,288.7349853515625,168.25999450683594,142.55999755859375,0.12836183878667007,0.21412254744389658,0.187506225109763,-0.2228167514121786,0.25035654840742166,412600.0,82237499.14398193,0.861732508329367,9.498001098632812,1.0173075735379538,0.042326209255666186,0.9957876879033385,-0.010143939496410459,0.1371212348902965,0.13752228810036093,0.5477038078794333,10.2926025390625,10.085749053955078,1.0205094816459175,0.04870508031211962,0.06407007813774035,19,20,15,18,23,19,22,193.5800018310547,168.25999450683594,0.1504814462786046,True,6.013017472247543,8.765681034174534,0.0042852169980392586,0.055258663599396796,-0.04037515354244725,0.06382152086234383,-0.058691361433757416,2.301720714197027,1.9596926199797013,0.06382152086234383,14,0.0,0.17064004923823073,0.21033964635971736,0.03659371947179182,0.03421915139877358,1.0693929561649895,0,True,True,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1139,WS:US:SF,Stifel,,SF,,USD,US_SP1500,SF,NOT_VERIFIED,SF,EXPLICIT,READY,,2026-08-21,329,329,329,0,SF,80.95999908447266,80.95999908447266,82.29778269064195,79.40330325485245,67.87038887023925,1.8680812751984466,0.023074126683836963,-0.05442657688183039,0.0017322369484913391,0.14625516399202176,86.19000244140625,86.19000244140625,86.19000244140625,79.83000183105469,67.80999755859375,-0.01625540278767945,0.019604925309263832,0.19286187146001632,-0.06067993048833076,0.07855732068024873,974550.0,81707714.55802917,1.4811964496434251,1.8199996948242188,0.9742615158063077,0.013463393653862772,0.321100596354677,0.009514298477244276,0.07571637009311236,0.07855732068024873,0.9638359536382373,2.0419998168945312,1.9565006256103517,1.0437000582391878,-0.0018765638792914707,0.025420774138579905,0,36,124,36,1,35,40,79.83000183105469,79.94000244140625,-0.0013760396171139666,False,0.6048972645999725,7.03930910312346,2.7996658530705574,0.013520303808078449,-0.03433273604176834,0.02755853547862852,-0.03433273604176834,2.6052241541934764,1.4811964496434251,0.02755853547862852,18,-0.056238210899758334,-0.04347826478866734,0.07514178469062463,0.017845696313425752,0.015567467431984379,1.146345504905994,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1140,WS:XTKS:7272,"YAMAHA MOTOR CO., LTD.",Japan,7272,XTKS,JPY,JP_N225,7272.T,NOT_VERIFIED,7272.T,EXPLICIT,READY,,2026-08-21,320,320,320,0,7272.T,1940.0,1940.0,1732.7967937217036,1513.5978096798408,1230.0275,70.62202636998546,0.036403106376281164,-0.004617752693689026,0.4946070878274269,0.5557337610264634,1987.0,1987.0,1987.0,1267.5,1182.0,0.11957732552890121,0.28171432833293575,0.5772005097447008,-0.023653749370910915,0.37087628865979383,6908050.0,13006803000.0,0.9232562010987182,39.5,0.5593155850989232,0.020360824742268042,0.25316455696202533,0.0064683053040104355,0.0634020618556701,0.07757731958762887,0.17095205003474634,60.4,85.875,0.7033478893740902,0.07583042152811359,0.14923546496445872,27,48,73,26,27,47,49,1836.5,1267.5,0.44891518737672587,True,9.522524834912046,10.733195278607184,0.6655147468265669,0.031216648879402342,-0.023195204586916818,0.19457313037723356,-0.03311735061195109,6.320730686305381,6.109183339090079,0.19457313037723356,11,0.0,0.07479224376731297,0.1631578947368421,0.020323594943326716,0.055344336153064014,0.36722086406671167,0,True,True,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1141,WS:US:TFX,Teleflex,,TFX,,USD,US_SP1500,TFX,NOT_VERIFIED,TFX,EXPLICIT,READY,,2026-08-21,329,329,329,0,TFX,138.8300018310547,138.8300018310547,135.2354525066098,133.19400117130874,121.74769996643066,4.625892926176397,0.03332055654516053,0.012101798383527207,0.050946218142225774,0.06743045084642518,145.0,145.0,145.0,130.02999877929688,120.86000061035156,0.026579933425883384,0.042314222939343615,0.14030903145878004,-0.04255171150996773,0.10782972717180003,595600.0,81214476.90124512,1.0955631399317407,5.9000091552734375,1.2754314138762786,0.04249808454553858,0.9355924926874306,-0.012225911923460897,0.05992946203619266,0.05992946203619266,0.5557786670526382,4.529998779296875,4.953998565673828,0.9144126142234194,-5.807911379862585e-05,0.007780665387522312,3,3,95,2,4,2,3,130.88999938964844,130.02999877929688,0.006613863096401884,True,1.9023360877986404,3.8846556778296435,1.3337961486378844,0.029866604730849344,-0.029889851275472168,0.03333336024477718,-0.029889851275472168,3.3807429862855516,3.0894082083478667,0.03333336024477718,15,-0.03503773176565872,0.015507241701952612,0.10950186881370873,0.02593461114624729,0.019819831284267637,1.3085182600334935,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1142,WS:XTKS:7453,"RYOHIN KEIKAKU CO., LTD.",Japan,7453,XTKS,JPY,JP_N225,7453.T,NOT_VERIFIED,7453.T,EXPLICIT,READY,,2026-08-21,320,320,320,0,7453.T,4237.0,4237.0,4291.89890925837,4084.719832544696,3504.9325,151.1840224528153,0.03568185566504963,-0.058235163369637744,0.0030776515151516026,0.14886117136659438,4625.0,4625.0,4625.0,4040.0,3378.0,-0.012791286658673018,0.03728044362847682,0.2088677884666823,-0.08389189189189195,0.13806938871843286,2988200.0,13058935300.0,0.8728813559322034,178.0,1.1773730921569705,0.03516639131460939,0.24161073825503357,-0.015985384791048163,0.06938871843285344,0.10762331838565023,0.5025641025641026,145.8,142.0,1.0267605633802819,0.0009542109865710025,0.037193000709705215,0,34,121,1,0,33,36,4169.0,4040.0,0.03193069306930685,True,1.3030477480613663,5.68181733799347,2.566408762679239,0.03253949540202772,-0.03422982885085579,0.03253949540202772,-0.04304485727231533,1.4520589628842862,1.0175079136690648,0.03253949540202772,1,-0.0324274948618406,-0.0324274948618406,0.045215802694679154,0.026952776076657282,0.02165789777149657,1.2444779433823523,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1143,WS:XASX:FMG,Fortescue,Australia,FMG,XASX,AUD,AU_ASX200,FMG.AX,NOT_VERIFIED,FMG.AX,EXPLICIT,READY,,2026-08-21,334,334,334,0,FMG.AX,17.75,17.75,18.116957265692818,18.74975594512475,20.505650005340577,0.4292289337847278,0.024181911762519877,0.006235862480591381,-0.044157227156700896,-0.1850321652706154,19.229999542236328,22.6200008392334,23.3799991607666,17.434999465942383,17.434999465942383,-0.020254905959716907,-0.05332101111346488,-0.134384913651744,-0.2408040788219601,0.10112676486163072,6395587.5,114638052.29871082,1.415839111890448,0.4900016784667969,1.141585852906525,0.027605728364326586,0.0816342418509782,0.007242292771095782,0.037746483171489875,0.047042309398382484,0.37325907956353066,0.43600006103515626,0.43149986267089846,1.0104291999918666,-0.009738188958094529,-0.022733678676711833,0,0,0,17,16,76,55,17.434999465942383,17.649999618530273,-0.012181312024628466,False,0.733875350107689,0.733875350107689,3.448042351633722,0.02149316483073571,-0.01114210331134835,0.02149316483073571,-0.038357697625170606,2.2242770279267283,2.5651562589939223,0.02149316483073571,2,-0.017164976473392546,-0.017164976473392546,0.032668890921094165,0.012933008425172414,0.015178702703030244,0.8520496565619206,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1144,WS:XSHE:300251,Beijing Enlight Media Co Ltd,China,300251,XSHE,CNY,CN_CSI300,300251.SZ,NOT_VERIFIED,300251.SZ,EXPLICIT,READY,,2026-08-21,319,319,319,0,300251.SZ,10.979999542236328,10.979999542236328,11.521813074847266,11.966220257492521,15.215300006866455,0.4335240566048679,0.03948306691063585,-0.033450715310326506,-0.012589959061471312,-0.14685317483518,12.5,13.880000114440918,29.8799991607666,10.760000228881836,10.600000381469727,-0.04702502367389949,-0.08241706186535236,-0.2783579990351024,-0.6325301254809464,0.15846993111657026,47118852.5,545999474.125915,0.4101668224167975,0.22999954223632812,0.5305346698348493,0.020947135867501455,0.9565206574560894,-0.00457031434902444,0.06375226215378928,0.13843347608917775,0.4022987938758754,0.24199962615966797,0.36099977493286134,0.6703594931732991,-0.026359658464093605,-0.022650195580432797,0,0,0,9,6,26,25,10.760000228881836,11.069999694824219,-0.028003565897777083,False,0.5074673711936794,0.8765353501776922,3.5061501999854747,0.008294856751090984,-0.03038420122102703,0.05762416556665806,-0.03795379888534989,1.2991017463112775,1.2361758474882416,0.05762416556665806,15,-0.09052807175851463,-0.07963124380871134,0.14585077339547697,0.015492308175621375,0.02305208989691603,0.6720565573403381,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1145,WS:XTKS:4755,"RAKUTEN GROUP, INC.",Japan,4755,XTKS,JPY,JP_N225,4755.T,NOT_VERIFIED,4755.T,EXPLICIT,READY,,2026-08-21,320,320,320,0,4755.T,780.7999877929688,780.7999877929688,795.0751611010768,789.9732663776135,847.2004986572266,28.378838266536594,0.03634584875795531,0.022257135731465816,-0.021063174908734217,0.04106665039062496,886.5,886.5,1068.5,744.2000122070312,686.0999755859375,-0.017954495381718116,-0.011612137998933125,-0.07837638312241269,-0.2692559777323643,0.18224896262511212,15931700.0,13013358077.850342,0.9195754376494661,11.5999755859375,0.4087544203532748,0.014856526341305817,0.9741389289359866,-0.007430166505725477,0.06954404283029592,0.18224896262511212,0.38158814090672594,26.0199951171875,28.945004272460938,0.8989459760399354,-0.016827520239174554,-0.0022965859252541687,0,0,0,36,7,33,7,744.2000122070312,779.5,-0.045285423724142126,False,1.2896925251903284,3.336993971268318,3.724606737396621,0.030631040961244915,-0.01980068273749347,0.03742365749455967,-0.1377314814814815,4.887547608848534,5.520984904525391,0.03742365749455967,18,-0.08588957055214719,-0.04196320516200158,0.17460121201591258,0.019872074049291238,0.036885382041583065,0.5387520190759656,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1146,WS:US:JBTM,JBT Marel Corporation,,JBTM,,USD,US_SP1500,JBTM,NOT_VERIFIED,JBTM,EXPLICIT,READY,,2026-08-21,329,329,329,0,JBTM,116.86000061035156,116.86000061035156,123.64655387735324,128.99868866846572,139.61415042877198,4.686944052785868,0.040107342360998534,-0.027625226213959686,-0.14787807255034624,-0.13089398501197969,146.41000366210938,149.5399932861328,170.19000244140625,113.80999755859375,113.80999755859375,-0.05488671583789839,-0.09409931359311186,-0.16297882233670202,-0.31335566758344324,0.2789663352151984,630300.0,80589076.1959076,1.17903001553938,3.4199981689453125,0.7296861516647513,0.029265772300897677,0.8362579361361334,0.004562661523656253,0.05861720064811334,0.08822527070117961,0.21012284727078354,3.3840011596679687,5.257500839233399,0.643652043650723,-0.03688117100768418,-0.04018273949403861,0,0,0,20,13,20,13,113.80999755859375,120.62999725341797,-0.05653651537848292,False,0.6507444973542887,0.6507444973542887,6.304748407268403,0.00982356685042296,-0.029478648202157287,0.031865211729885434,-0.07896126661194525,3.6201496704228178,3.5901417960837274,0.031865211729885434,19,-0.18712456190689686,-0.17419260019329308,0.23037246391766916,0.015810678640109776,0.02926422081232671,0.5402733509121822,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1147,WS:US:RHI,Robert Half,,RHI,,USD,US_SP1500,RHI,NOT_VERIFIED,RHI,EXPLICIT,READY,,2026-08-21,329,329,329,0,RHI,44.75,44.75,41.65765478446678,37.90041516916301,29.420450077056884,1.9576233920359913,0.0437457741237093,0.03540024840545297,0.2680645746401873,0.6494655873308739,45.83000183105469,45.83000183105469,45.83000183105469,36.13999938964844,27.040000915527344,0.07423234052739547,0.18072585221731363,0.5210508297049352,-0.023565389218965116,0.21653636740572627,1901700.0,80450419.06261444,1.2222748067518536,2.0400009155273438,1.0420803734908772,0.045586612637482544,0.470587575312188,0.0,0.08156427990790852,0.11195535499956355,0.37667704914935024,1.6240005493164062,2.0890003204345704,0.7774056008658576,0.034102338666015974,0.07472705791235135,20,65,59,19,20,64,65,40.81999969482422,36.13999938964844,0.12949641350896846,True,4.398190502513808,9.046683420580548,0.5516902972493861,0.03037431277965763,-0.017353076788918176,0.1260980631196722,-0.07201593104229065,2.214960906512163,2.2503041077945167,0.1260980631196722,19,-0.06290890524432535,0.1260694038734247,0.24383497816148303,0.019034111200787712,0.03987240585625424,0.4773755380954042,0,True,True,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1148,WS:XSHG:601009,Bank of Nanjing Co Ltd,China,601009,XSHG,CNY,CN_CSI300,601009.SS,NOT_VERIFIED,601009.SS,EXPLICIT,READY,,2026-08-21,319,319,319,0,601009.SS,11.779999732971191,11.779999732971191,11.40723203029864,11.23297534741075,11.185850005149842,0.2509622812365976,0.021304099059881645,0.053667210323566916,0.04618112731077573,0.10714279632179302,11.989999771118164,11.989999771118164,12.199999809265137,11.09000015258789,9.850000381469727,0.03267819061472976,0.0486980847586862,0.05311618943109453,-0.03442623630001873,0.07640064846616702,47105528.5,537788130.3399282,1.6373615745552803,0.26999950408935547,1.0758569086914314,0.022920162157020293,0.22222065238507321,-0.0016778907412465793,0.07640064846616702,0.07640064846616702,1.0,0.26799964904785156,0.24999990463256835,1.0719990051265735,0.01509704768377862,0.009934666502054545,5,29,5,4,8,28,47,11.09000015258789,11.09000015258789,0.0,False,2.7494154778294977,7.690396110489352,0.8367792845690333,0.025283343949576764,-0.011744995170023698,0.027923184446687177,-0.023195914931270267,1.6485710193846466,2.0562301453201375,0.027923184446687177,16,-0.05093373865841988,0.0,0.07640064846616702,0.013977675012496714,0.012812497410556631,1.0909407092625092,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1149,WS:XTKS:9020,EAST JAPAN RAILWAY CO.,Japan,9020,XTKS,JPY,JP_N225,9020.T,NOT_VERIFIED,9020.T,EXPLICIT,READY,,2026-08-21,320,320,320,0,9020.T,3539.0,3539.0,3507.201825335538,3520.613609606809,3707.89,88.08410860212906,0.024889547499895186,0.007974935915693537,-0.007571508693213658,0.0031179138321995037,3966.0,3966.0,4211.0,3351.0,3243.0,0.009066536871290554,0.005222495971446417,-0.04554881617307949,-0.15958204701971024,0.1737779033625318,3565250.0,12787965450.0,1.0462253395101817,77.0,0.8741644914385709,0.0175190731845154,0.3387096774193548,0.013131601484441813,0.053122350946595086,0.053122350946595086,0.30569105691056914,80.0,100.5,0.7960199004975125,-0.005856764015130134,-0.006770683848382197,1,1,0,0,13,0,13,3392.0,3351.0,0.012235153685467015,True,2.134323693382485,3.360424538517104,4.8476394525229844,0.030294117647058805,-0.015348971908485387,0.034140969162995694,-0.06909684439608266,2.6286667988786085,2.331473558103714,0.034140969162995694,18,-0.10303514376996803,-0.05777422790202347,0.16373801916932906,0.019098336071387743,0.02501496074114051,0.7634765558507525,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
